trip_id,stop_count,actual_duration,predicted_duration
8135592,49,3019,2958.0
8135596,49,3509,3152.0
8135598,49,2810,2968.0
8135599,56,2578,2775.0
8135619,41,2925,2770.0
8135620,40,3236,2684.0
8135621,41,2890,2986.0
8135624,40,3635,2974.0
8135629,21,1308,1327.0
8135630,40,3254,3134.0
8135631,61,4914,3944.0
8135633,64,5537,4462.0
8135682,24,1248,1233.0
8135683,27,1951,1559.0
8135688,29,1041,1285.0
8135772,65,3584,3384.0
8135773,63,3140,3339.0
8135774,65,4423,4024.0
8135775,64,4191,3983.0
8135777,63,4908,4275.0
8135778,12,1848,1520.0
8135779,55,3737,3919.0
8135794,42,1995,2598.0
8135795,43,3088,2802.0
8135797,42,3403,3116.0
8135800,42,4247,3395.0
8135808,69,5851,5022.0
8135812,69,4539,4698.0
8135836,59,2777,2880.0
8135837,56,2748,2795.0
8135856,83,4823,4908.0
8135858,74,5533,4477.0
8135861,89,5859,5649.0
8135862,82,4541,4616.0
8135864,31,1470,1538.0
8135866,31,1674,1589.0
8135868,30,1768,1732.0
8135869,30,2487,2200.0
8135878,31,1919,2056.0
8135879,29,2739,2368.0
8135916,44,3679,3113.0
8135919,43,3599,3720.0
8135921,43,4263,3776.0
8135925,41,2487,2831.0
8135934,36,1697,2045.0
8135935,33,2342,2083.0
8135936,36,2252,2172.0
8135942,33,2776,2505.0
8135943,32,2827,2668.0
8135944,36,2947,2640.0
8135945,29,1957,2096.0
8135948,36,2043,2078.0
8135953,47,3667,3237.0
8135958,55,4305,3859.0
8135974,58,3497,3267.0
8135975,56,3448,3556.0
8135979,56,5438,4351.0
8135981,55,4092,4401.0
8135984,65,4484,3783.0
8135985,69,4781,4551.0
8135991,66,4014,4556.0
8135992,65,4111,3702.0
8135993,19,961,1090.0
8135998,45,3054,3155.0
8136043,69,4202,4562.0
8136047,68,5848,5406.0
8136050,64,3807,4152.0
8136096,90,4392,4444.0
8136097,89,5508,4864.0
8136098,90,5743,5306.0
8136099,88,6474,5630.0
8136179,64,5017,4246.0
8136308,45,2507,2760.0
8136309,43,2940,2682.0
8136310,43,2464,2819.0
8136389,36,1809,1810.0
8136390,36,2343,2037.0
8136391,36,1818,1906.0
8136393,64,3719,3604.0
8136397,64,5583,4549.0
8136399,64,5097,4429.0
8136401,26,2175,1802.0
8136405,45,2195,2064.0
8136406,42,2444,2193.0
8136407,45,2244,2203.0
8136408,42,2644,2584.0
8136412,38,2600,2780.0
