trip_id,stop_count,actual_duration,predicted_duration
6833926,59,4584,4373.0
6833928,36,1956,2155.0
6833955,43,2710,2734.0
6833963,68,5751,5215.0
6833964,69,5626,5077.0
6833965,31,3077,3003.0
6833967,43,4206,4401.0
6833973,53,3981,4327.0
6833974,58,3928,4634.0
6833975,62,4268,4713.0
6833977,53,2837,3146.0
6833979,53,2489,2744.0
6834026,61,3206,3339.0
6834030,60,4409,4417.0
6834032,61,3731,3520.0
6834053,49,2350,2703.0
6834054,54,2745,2834.0
6834061,48,2718,2973.0
6834062,54,2605,2875.0
6834065,49,2590,2400.0
6834073,62,5313,4769.0
6834077,65,4799,4284.0
6834080,34,1841,1812.0
6834086,9,385,461.0
6834087,12,614,697.0
6834090,10,518,530.0
6834091,12,706,671.0
6834095,12,893,726.0
6834102,10,442,382.0
6834122,17,1018,1113.0
6834195,64,4949,4974.0
6834196,32,1777,2323.0
6834252,68,5084,4989.0
6834256,68,6024,5228.0
6834257,65,4683,4015.0
6834259,65,3850,3370.0
6834273,81,5676,5195.0
6834274,87,4618,5053.0
6834275,92,5304,4969.0
6834276,96,4869,4515.0
6834277,41,2377,2181.0
6834282,67,5411,5362.0
6834286,70,3247,4491.0
6834294,27,1942,1810.0
6834320,51,4704,4163.0
6834322,57,5238,4782.0
6834325,41,2107,2318.0
6834326,57,3270,3373.0
6834327,46,2478,2386.0
6834337,52,3622,3642.0
6834341,56,4610,4618.0
6834344,43,3765,3444.0
6834345,22,1237,1523.0
6834348,65,4297,4177.0
6834351,68,4701,4506.0
6834353,30,2388,2419.0
6834356,57,3029,3223.0
6834357,71,3186,3399.0
6834362,58,4133,4684.0
6834365,54,3329,3301.0
6834397,66,4747,4835.0
6834401,63,4904,4884.0
6834404,87,5800,6104.0
6834414,23,1799,1541.0
6834418,23,1255,1364.0
6834454,49,3821,3752.0
6834455,51,4731,3938.0
6834458,42,3669,3614.0
6834562,41,4793,4145.0
6834564,40,4145,4166.0
6834565,47,3414,4057.0
6834615,36,3184,3282.0
6834639,57,4865,3910.0
6834661,68,3987,3753.0
6834662,58,3776,3722.0
6834675,46,3241,3163.0
6834677,45,3733,3496.0
6834678,43,3444,3255.0
6834681,45,3110,2902.0
6834684,51,2289,2756.0
6834687,48,4503,4054.0
6834688,71,5348,4799.0
6834690,72,4096,3953.0
6834691,67,2828,3604.0
6834692,57,4165,3854.0
6834700,68,5139,4879.0
6834703,24,1239,1374.0
6834708,64,5031,5368.0
6834713,20,3129,2809.0
6834716,31,1753,2023.0
6834718,31,2088,2005.0
6834720,31,2056,2131.0
6834726,30,2492,2190.0
6834731,31,1739,1635.0
6834732,30,2159,1930.0
6834733,30,1667,1471.0
6834739,43,2833,2854.0
6834742,39,3019,2710.0
6834745,40,2504,2728.0
6834823,36,1792,1901.0
6834825,31,1895,1751.0
6834826,36,1927,1853.0
6834850,56,4252,4730.0
6834852,58,4241,3807.0
6834864,42,3843,3617.0
6834866,43,3769,3336.0
6834900,66,5180,5186.0
6834904,66,4689,4107.0
6834911,36,2640,2372.0
6834912,34,2389,2405.0
6834914,28,2033,1979.0
6834915,35,3001,2513.0
6834916,5,875,733.0
6834917,31,2526,2389.0
6834922,37,2133,2050.0
6834923,34,2163,1865.0
6834975,68,5726,5426.0
6834978,64,4872,4917.0
6835027,39,2891,2251.0
6835033,43,2656,2642.0
6835034,40,2015,2301.0
6835038,39,1747,1708.0
6835042,63,5275,4506.0
6835046,58,4487,3983.0
6835054,58,3632,3789.0
6835069,48,3115,3281.0
6835073,48,3474,3499.0
6835079,32,1496,1356.0
6835080,51,2515,3315.0
6835118,27,2137,2096.0
6835119,22,1928,1709.0
6835136,24,1843,1730.0
6835138,23,1409,1425.0
6835139,23,1337,1331.0
6835140,25,1762,1431.0
6835188,53,4666,4419.0
6835233,66,5110,4814.0
6835235,66,4400,4676.0
6835241,73,3474,3630.0
6835245,41,3453,3580.0
6835247,42,3914,3926.0
6835250,43,3413,3516.0
6835251,43,3626,3572.0
6835252,44,2724,2971.0
6835255,17,1135,1052.0
6835256,17,1284,1212.0
6835288,34,2061,2030.0
