trip_id,stop_count,actual_duration,predicted_duration
6293019,8,917,1023.0
6293086,51,2805,2581.0
6293137,58,2142,2387.0
6293201,20,1440,1277.0
6293209,18,1147,1085.0
6293212,16,816,731.0
6293273,59,3376,3350.0
6293276,51,3381,2978.0
6293329,65,3816,3955.0
6293352,27,1747,1506.0
6293357,2,86,120.0
6293373,10,1033,445.0
6293397,61,3387,3160.0
6293401,53,3893,3818.0
6293403,33,1609,1913.0
6293419,14,604,834.0
6293478,52,3184,3406.0
6293553,19,856,881.0
6293804,32,2016,1659.0
6293807,33,1637,1723.0
6293990,12,810,623.0
6293993,31,1570,1603.0
6293994,38,1886,2079.0
6293998,37,1669,1836.0
6294006,12,795,844.0
6294014,12,644,840.0
6294019,5,454,469.0
6294078,3,104,131.0
6294099,1,19,40.0
6294100,40,2127,1717.0
6294101,39,1988,1971.0
6294102,39,1909,1775.0
6294103,40,2151,2017.0
6294105,40,1780,1978.0
6294106,40,1706,1788.0
6294118,52,3319,3322.0
6294146,22,1785,1570.0
6294147,58,4562,3787.0
6294149,15,1078,1333.0
6294192,53,2496,2596.0
6294193,56,3276,2493.0
6294194,22,1204,844.0
6294212,25,1590,1848.0
6294249,52,3610,3361.0
6294397,49,2569,2930.0
6294419,31,1827,1692.0
6294421,32,1821,1660.0
6294424,27,1126,1251.0
6294432,40,2451,2823.0
6294433,48,2901,3287.0
6294436,51,2114,2735.0
6294437,49,1847,2198.0
6294468,10,720,1028.0
6294492,19,1070,1129.0
6294577,56,3376,3861.0
6294614,41,2929,2357.0
6294618,40,2127,2145.0
6294620,44,2201,2180.0
6294651,13,1098,852.0
6294660,20,1134,1127.0
6294663,22,1159,1158.0
6294664,20,1019,909.0
6294665,24,828,865.0
6294767,65,5370,4253.0
6294814,41,1479,1830.0
6294815,39,1947,1975.0
6294823,13,582,679.0
6294851,54,2730,3221.0
6294930,61,4140,3600.0
6294933,61,4096,4237.0
6294946,65,3511,3640.0
6295035,22,2121,2031.0
6295044,2,231,157.0
6295076,13,1033,974.0
6295107,60,3743,3686.0
6295108,54,3061,3263.0
6295324,32,1408,1642.0
6295326,56,3792,3713.0
6295327,4,137,277.0
6295330,56,3335,3222.0
6295331,55,2169,3108.0
6295438,2,164,333.0
6295447,12,776,864.0
6295448,7,721,962.0
6295450,10,859,1102.0
6295517,41,1919,1807.0
6295519,41,1957,1843.0
6295520,39,1946,1975.0
6295521,41,1987,1811.0
6295526,38,1229,1503.0
6295527,41,1143,1335.0
6295532,49,2518,2772.0
6295566,22,2566,1990.0
6295594,40,2331,2286.0
6295606,25,2027,1870.0
6295669,21,1057,1222.0
6295686,46,2362,1991.0
