segment,count,mean,std,mae,rmse,r2
1162_1163,1260,36.0,36.0,20.172929437493814,29.040944596065014,0.03319183803283854
1163_1164,998,104.0,47.0,31.062102671120925,39.112141237597605,0.20304712300861194
1163_1337,286,102.0,44.0,27.792932609430316,35.09614035830796,0.17506285643183006
1164_1165,1367,59.0,21.0,13.208380538721332,16.599965684974425,0.1328066365880618
1165_1166,1390,86.0,34.0,26.163543018028065,31.89298353735267,0.15262495182238622
1166_1167,2253,40.0,19.0,14.061501223781042,17.140348025862437,0.06126559715936697
1167_1168,2259,46.0,22.0,15.862239505020332,19.71778686509881,0.09858682232739835
1168_1169,2261,32.0,15.0,10.5631101015522,12.724004898206358,0.02326910345277533
1169_1170,2246,42.0,17.0,13.3496420896942,16.081607672280963,0.05623960492789504
117_118,495,31.0,15.0,8.627510786065628,10.724811487902056,0.00745036576032887
1170_1069,2768,65.0,27.0,20.060936043049022,25.089122372974526,0.11583922280058478
1171_1172,899,72.0,62.0,25.655752934215624,33.22701239990648,0.14541106391517122
1172_1173,921,78.0,73.0,28.1759329261106,36.16832946432229,0.11547096774961174
1173_1174,955,94.0,79.0,27.935967656276585,35.46203716899946,0.0210194733769421
1174_1175,962,80.0,73.0,29.768537317035875,39.43630257125458,0.027726348445736404
1174_4725,19,186.0,91.0,57.81943205602547,86.32174909944267,-0.0703789248104354
1175_15,962,99.0,63.0,38.13199508232629,45.57171685417613,0.09488215499195773
1176_1177,21,52.0,15.0,7.857868676578383,9.37901669669919,-0.4624513986601948
1177_1178,21,105.0,19.0,18.564757231437785,21.684994415411627,-0.07349383166420154
1178_1179,20,107.0,26.0,19.954690686672183,25.11508404638658,0.17379067105850532
1179_7112,13,186.0,63.0,45.814673711412716,64.57289288743209,-0.052349676679764645
118_119,505,91.0,36.0,26.521761722913418,32.79616875204896,0.07166564214092608
1181_7350,553,30.0,20.0,10.803488624866711,13.588401760409234,0.021297744631146864
1182_1550,530,33.0,20.0,7.253764778967188,9.205336758305613,0.03978306660307729
1185_1186,433,48.0,16.0,11.673077258034246,14.238648403253112,0.05541425467810912
1186_1187,425,52.0,18.0,12.836173388390737,16.03943335761041,0.056867969630070236
1187_1188,415,50.0,38.0,12.445534032009764,17.829852782593736,0.02799009145737863
1188_216,416,104.0,52.0,29.83301943855262,39.63220708400653,0.18060174232918158
119_44,2609,42.0,20.0,13.292619435146488,16.831549604047876,0.07187794801849134
1190_1191,450,41.0,20.0,14.397071111153354,18.571019578077046,0.038406900628446206
1191_1192,453,29.0,13.0,10.69869730908291,12.718906442489812,0.021978246347803432
1192_1193,451,37.0,18.0,13.454093225997442,16.56163652533031,0.083221060068841
1193_1194,448,20.0,9.0,6.618834904223125,8.49977662001649,0.025815450924738248
1194_1195,445,53.0,39.0,14.27199778846955,19.572655615242997,0.1520671850641443
1195_664,442,92.0,49.0,29.639434154929898,38.68355388970742,0.13624232843128625
1196_1197,2501,42.0,21.0,16.541072808857116,20.65363255613523,0.06645110819288047
1197_1198,2371,74.0,24.0,16.6875756272571,20.770953700111708,0.16354770376622707
1198_1199,1708,77.0,22.0,15.329499227255134,19.60738526411817,0.18892170074466386
1198_1222,432,64.0,21.0,13.981829319795132,18.611099190890023,0.1834445912956868
1198_4782,246,88.0,33.0,24.149380091478804,30.67084178910812,0.2308134791854033
1199_1200,1703,31.0,14.0,11.033905467184216,12.885353854804714,0.059896994677493764
12_14,1760,71.0,41.0,26.362189444811776,30.77933406739834,0.0577112917084901
1200_4385,1726,37.0,15.0,10.476431272966009,13.11741548661677,0.09371356005633846
1201_1202,1219,65.0,29.0,24.45002416606325,28.585919214023896,0.05606295887326618
1201_4695,518,78.0,31.0,25.51146669960333,29.64836234392578,0.06492960105313983
1202_1203,1204,62.0,17.0,11.744827875649158,14.236349245290583,0.08172874887565074
1203_6115,1213,74.0,20.0,13.946418764640267,18.218393744239084,0.1591745822918259
1205_1206,522,161.0,72.0,34.55874142019812,42.51122693648455,0.18223926773082533
1206_1207,516,59.0,19.0,12.799754776120485,16.55174862513812,0.07995755278994998
1207_1208,515,32.0,7.0,4.434684871767267,5.942318889463072,-0.05770003875769669
1208_1209,516,24.0,18.0,7.071425871418555,10.1025256759164,-0.017534137194864075
1209_1210,518,20.0,28.0,4.847488605315006,7.339342769423313,-0.012793808896236714
1210_1211,310,30.0,37.0,10.07300021966071,13.499042227027228,-0.04635651390938533
1210_3575,209,73.0,83.0,18.175034346077823,22.99514386024666,-0.10405655592669794
1211_3575,307,44.0,59.0,13.087792860485868,19.021291908213268,0.01317659864163745
1212_1213,526,30.0,12.0,8.642048117085773,10.749595894350046,-0.000990297919560179
1213_1214,519,17.0,5.0,2.6272418383166114,3.700953370206651,0.02848088209308519
1214_1215,528,17.0,11.0,4.072406386333086,5.782269079991486,-0.0021281536477462115
1215_1216,529,27.0,7.0,2.9224775149429596,4.078525974168373,-0.05293846620586917
1216_1217,532,42.0,20.0,14.022500549326752,17.939255228838277,0.12016684829943469
1217_4563,533,149.0,48.0,33.567623397002336,41.23504962989458,0.1568519871411882
1218_1258,526,87.0,23.0,13.543591081112991,17.118051046772834,0.20935134672091216
1218_1270,1226,65.0,19.0,13.219768224238548,16.60002760903562,0.13907066947195157
1219_1220,2475,57.0,25.0,14.711684790303263,18.623609386494206,0.10557573960559874
1220_1221,2587,56.0,24.0,17.65769957783727,21.854537650648677,0.09903633054888838
1221_664,2485,71.0,33.0,24.069780318012256,28.87200944866339,0.05828637959262983
1222_1223,437,28.0,12.0,9.685666710687151,11.330825661477823,0.06910982495489693
1223_1224,433,27.0,9.0,6.562068870435808,8.04924817876293,0.093095392862512
1224_1225,438,32.0,46.0,10.249722369763886,12.227662971323525,0.10108525704372973
1225_1226,430,67.0,24.0,17.802275771753045,22.993839094116325,0.13801149332073148
1226_1227,428,42.0,11.0,6.573168018016551,8.85571867387747,0.12132871192170025
1227_1228,419,60.0,20.0,13.744334822361045,17.66783964899181,0.0872135984196648
