trip_id,stop_count,actual_duration,predicted_duration
7332244,9,661,756.0
7332245,50,3023,2479.0
7332340,70,3598,3703.0
7332376,58,2163,2512.0
7332422,60,2904,2990.0
7315261,24,1332,1392.0
7315262,29,2424,2179.0
7315263,25,1623,1688.0
7315264,23,1421,1566.0
7315265,24,1699,1742.0
7315266,23,1543,1683.0
7315267,23,1742,1669.0
7315268,22,1247,1502.0
7315336,56,3195,3223.0
7315337,59,3757,3616.0
7315338,56,3662,3774.0
7315339,60,4079,4077.0
7315340,56,3512,4011.0
7315341,58,4293,3994.0
7315342,20,1691,1917.0
7315343,20,3118,3331.0
7315344,52,2382,2432.0
7315345,56,2768,2668.0
7315346,52,2624,2724.0
7315347,58,2771,2608.0
7315348,52,2851,2830.0
7315349,56,2759,2718.0
7315350,52,2938,2894.0
7315351,58,2448,2847.0
7315352,48,2860,2656.0
7315353,58,2628,2881.0
7315354,52,2370,2714.0
7315355,82,6313,5802.0
7315356,87,6467,6280.0
7315357,82,5780,5826.0
7315358,88,5573,5155.0
7315359,83,5041,4675.0
7315360,97,4580,4797.0
7315361,62,3503,3686.0
7315362,54,3658,4107.0
7315363,52,4008,3926.0
7315364,57,4369,4238.0
7315365,62,4540,4580.0
7315366,50,4447,4165.0
7315367,43,5490,5065.0
7315368,76,4956,5026.0
7315369,79,5702,5278.0
7315370,77,5790,5592.0
7315371,81,5734,5655.0
7315372,74,5872,5710.0
7315373,80,5227,5604.0
7315374,44,3034,3363.0
7315375,58,6025,4114.0
7315376,42,3152,3595.0
7315377,51,4887,3832.0
7315378,51,4378,4123.0
7315379,53,4831,3999.0
7315380,49,5203,4258.0
7315381,62,4462,4605.0
7315382,52,4090,3634.0
7315383,53,3580,3121.0
7315384,52,2765,3096.0
7315385,52,2052,2348.0
7315386,43,3093,2896.0
7315387,43,3291,3596.0
7315388,43,3814,3513.0
7315389,40,2830,3515.0
7315390,42,3735,3593.0
7315391,43,3638,3895.0
7315392,42,3107,3575.0
7315393,43,5033,4418.0
7315394,43,3372,3889.0
7315478,38,3282,2732.0
7315479,39,1957,2158.0
7315480,30,4333,4341.0
7315481,11,522,509.0
7315482,58,3920,3874.0
7315483,68,5076,4991.0
7315484,75,5426,5484.0
7315485,67,5483,4987.0
7315486,75,5915,5643.0
7315487,67,5518,5458.0
7315488,75,5990,5526.0
7315520,13,3684,3447.0
7315521,56,3523,3849.0
7315522,61,4662,4005.0
7315523,55,3179,3861.0
7315524,60,4240,4071.0
7315525,55,3954,3945.0
7315526,58,4264,4358.0
7315527,56,4231,4128.0
7315528,58,2740,3161.0
7315529,55,3875,3292.0
7315530,61,2915,3162.0
7315531,51,2874,2836.0
7315532,54,1808,2162.0
7315533,39,2000,2169.0
7315534,64,4414,4363.0
7315535,67,4020,4195.0
7315536,62,4514,4309.0
7315537,66,4654,4384.0
7315538,64,4511,4508.0
7315539,67,4055,4638.0
7315540,63,4697,4576.0
7315541,5,365,429.0
7315550,57,3383,2921.0
7315551,56,3492,3572.0
7315552,55,3521,3309.0
7315553,56,3796,3791.0
7315554,55,3410,3360.0
7315555,56,3609,4011.0
7315556,56,3342,3587.0
7315557,56,4655,4107.0
7315558,55,4075,3779.0
7315559,56,4739,3878.0
7315560,55,2682,2985.0
7315561,56,3757,3261.0
7315562,57,2047,2736.0
7315566,40,2984,2393.0
7315567,31,1599,1641.0
7315568,37,2437,2388.0
7315569,37,2131,2210.0
7315570,43,2866,2798.0
7315571,37,2268,2316.0
7315572,43,2452,2830.0
7315573,37,2132,2267.0
7315574,43,2878,2895.0
7315578,65,4840,4360.0
7315579,29,1789,2144.0
7315580,55,3809,3997.0
7315581,56,4049,3519.0
7315582,41,4789,4250.0
7315615,65,3668,4057.0
7315616,65,4184,4183.0
7315617,63,4439,4275.0
7315618,63,4688,4287.0
7315619,62,4550,4437.0
7315620,66,4554,4421.0
7315621,59,4994,4287.0
7315622,66,4777,4208.0
7315623,36,1844,1782.0
7315624,35,1782,1629.0
7315625,33,1625,1635.0
7315626,37,1668,1865.0
7315627,33,1674,1618.0
7315628,4,217,275.0
7315629,37,2249,2019.0
7315630,36,1939,1795.0
7315658,56,6177,4742.0
7315659,55,3532,3551.0
7315660,59,4239,4059.0
7315661,54,5953,4143.0
7315662,58,4517,3631.0
7315663,58,5318,5191.0
7315664,59,3376,2958.0
7315665,20,816,905.0
7315666,53,4475,4481.0
7315667,39,2537,2665.0
7315684,57,3757,3564.0
7315685,58,5135,4558.0
7315686,41,4349,3845.0
7315699,24,3244,3260.0
7315700,23,3962,4643.0
7315701,42,3302,3302.0
7315702,42,3894,3542.0
7315703,42,3686,3603.0
7315704,43,3291,3846.0
7315705,43,3564,3687.0
7315706,42,3734,4175.0
7315707,43,3196,3753.0
7315724,35,2434,2116.0
7315725,38,2641,2555.0
7315726,35,2511,2391.0
7315727,36,3119,2664.0
7315728,34,2588,2267.0
7315729,38,2447,2282.0
7315730,35,1928,2024.0
7315731,38,2251,2028.0
7315732,35,1581,1817.0
7315778,25,2207,2229.0
7315779,32,3656,3844.0
7315780,37,3594,3319.0
7315787,65,4360,4035.0
