trip_id,stop_count,actual_duration,predicted_duration
7139190,65,4270,4320.0
7139191,69,4994,4890.0
7139253,31,1889,1993.0
7139258,30,1989,2410.0
7139260,30,1882,2383.0
7139281,38,2297,2034.0
7139283,37,2324,2070.0
7139284,43,3191,2418.0
7139286,45,2105,2483.0
7139287,38,2053,2098.0
7139319,24,1881,1855.0
7139323,50,3882,3554.0
7139329,50,2162,2582.0
7139331,68,3850,4292.0
7139334,69,3780,4418.0
7139337,68,3734,4371.0
7139343,41,5357,3140.0
7139347,45,3369,3428.0
7139352,43,2472,2675.0
7139358,35,1568,1796.0
7139360,35,1813,1807.0
7139368,34,1785,1654.0
7139369,38,1917,1834.0
7139371,37,1533,1433.0
7139393,23,1294,1481.0
7139394,25,1584,1616.0
7139395,21,1271,1356.0
7139401,20,961,1064.0
7139406,24,1242,1166.0
7139407,75,4221,4596.0
7139411,72,5043,4741.0
7139414,56,3624,3071.0
7139424,68,3086,3677.0
7139425,75,3982,4260.0
7139429,75,4538,4618.0
7139477,14,1321,1028.0
7139481,13,727,767.0
7139485,64,4103,4613.0
7139490,73,3573,3924.0
7139535,77,5899,5446.0
7139537,72,5402,5102.0
7139538,69,4833,4151.0
7139698,76,4655,4942.0
7139700,77,5040,5454.0
7139701,80,5459,5290.0
7139751,54,3058,3831.0
7139753,58,3736,4090.0
7139756,48,2577,2697.0
7139774,19,1189,1089.0
7139775,17,970,1024.0
7139782,59,2937,3325.0
7139784,59,3129,3709.0
7139785,57,3287,4419.0
7139787,59,4523,4966.0
7139789,58,4565,4260.0
7139797,47,3348,3349.0
7139879,23,1241,1370.0
7139880,24,1414,1445.0
7139881,21,1216,1212.0
7139882,24,1421,1442.0
7139884,24,1241,1433.0
7139887,22,1271,1247.0
7139992,42,3492,3332.0
7140000,43,2651,2856.0
7140001,42,2565,2639.0
7140014,58,3639,3340.0
7140024,44,2312,2332.0
7140025,44,2470,2492.0
7140060,41,2556,2880.0
7140063,41,3136,2866.0
7140065,41,2360,2598.0
7140070,28,1221,1545.0
7140072,25,1165,1444.0
7140073,24,1071,1289.0
7140104,49,3252,3639.0
7140108,49,3053,3683.0
7140112,49,2888,3139.0
7140140,39,2991,3358.0
7140142,39,3269,3248.0
7140146,42,2833,2767.0
7140158,44,1814,2091.0
7140162,58,3560,3557.0
7140214,66,4478,4652.0
7140215,70,5746,5158.0
7140220,79,4070,4030.0
7140226,78,4484,3968.0
7140228,81,3168,3772.0
7140229,84,3815,4354.0
7140230,46,1855,1763.0
7140268,75,4617,4646.0
7140279,38,1673,2056.0
7140282,35,2162,2219.0
7140284,35,2149,2314.0
7140285,38,2222,2446.0
7140288,35,1769,2320.0
7140295,38,1960,1948.0
7140320,81,6073,5441.0
7140324,83,5419,5356.0
7140405,67,4211,4166.0
7140406,59,3533,3579.0
7140407,67,3990,3936.0
7140415,81,4486,5094.0
7140453,30,2561,2400.0
7140459,31,2089,1904.0
7140461,32,2235,1847.0
7140463,32,2004,1711.0
7140491,38,1950,2207.0
7140497,38,2365,2441.0
7140498,35,2054,2298.0
7140521,75,5060,4997.0
7140523,74,3984,4510.0
7140524,81,4476,4495.0
7140549,74,4236,4562.0
7140577,54,2885,3013.0
7140579,52,4112,3439.0
7140584,31,1170,1639.0
7140624,43,3745,3547.0
7140626,43,2904,3266.0
7140630,70,4727,5037.0
7140632,70,5589,5201.0
7140636,70,4401,4309.0
7140658,16,697,779.0
7140660,13,543,602.0
7140663,55,3527,3779.0
7140669,58,3554,3584.0
7140707,67,4451,4657.0
7140708,64,4514,4173.0
7140710,62,4512,4229.0
7140718,13,423,678.0
7140721,14,504,758.0
7140774,60,4337,3958.0
7140775,64,3736,4427.0
7140791,37,2449,2769.0
7140798,37,3081,2646.0
7140827,46,3214,3478.0
7140828,39,2190,2746.0
7140830,41,2848,2936.0
7140831,46,3698,3301.0
7140832,41,2578,2633.0
7140841,67,4048,4724.0
7140842,70,4547,5042.0
7140844,70,4467,4411.0
7140932,68,4220,3523.0
7140936,66,3893,3332.0
7140937,47,1750,2042.0
7140946,73,5395,5237.0
7140949,64,5111,4333.0
7140951,68,4456,4015.0
7140953,60,3204,3500.0
7140954,61,4542,3908.0
7140956,52,4104,3455.0
7140976,23,1622,1482.0
7141000,12,614,579.0
7141002,12,576,604.0
7141007,10,892,480.0
7141008,12,740,603.0
7141011,10,366,442.0
7141068,68,5075,4427.0
7141103,52,2412,2881.0
7141222,75,5751,5394.0
7141225,80,5142,4692.0
7141301,44,3365,3377.0
7141302,49,3902,3686.0
7141303,47,3599,3664.0
7141304,49,3878,3674.0
7141306,47,4556,3539.0
7141308,49,3076,3292.0
7141312,42,2514,2403.0
7141330,40,2762,3043.0
7141331,45,3174,3425.0
7141338,43,2672,2518.0
7141390,81,5546,5333.0
7141393,58,3020,3341.0
7141394,52,2903,3341.0
7141397,51,3554,3561.0
7141401,53,3128,3558.0
7141404,42,2860,2978.0
7141405,48,1900,2241.0
7141540,57,3342,3631.0
7141577,58,3340,3669.0
7141578,54,3500,3391.0
7141579,1,358,55.0
7141597,54,3403,3259.0
7141697,25,1910,1592.0
7141734,63,4178,4308.0
7141736,67,5670,4872.0
7141743,76,4016,4500.0
7141745,54,3281,3976.0
7141748,76,5245,5409.0
7141897,60,3586,4086.0
7141898,61,3144,3945.0
7141900,61,3420,3883.0
7141901,59,3447,3951.0
7141925,31,2095,1998.0
7141931,31,2052,1942.0
7141932,30,2003,2293.0
7141933,44,2524,2823.0
7141934,40,2417,2565.0
7141935,46,3032,3214.0
7141936,41,2598,2891.0
7141940,41,2798,2948.0
7141953,37,1860,2036.0
7141961,38,1756,1793.0
7141977,83,5179,4747.0
7141978,88,4958,5315.0
7141982,46,2578,2922.0
7141983,83,5696,5430.0
7141984,89,5780,5150.0
7141985,58,3732,3372.0
7142017,68,3825,4071.0
7142019,68,4322,4581.0
7142021,67,4545,4544.0
7142023,68,3829,4511.0
7142026,72,3983,3702.0
7142046,10,457,473.0
7142050,10,572,484.0
7142051,12,556,605.0
7142052,10,490,479.0
