trip_id,stop_count,actual_duration,predicted_duration
7506889,5,505,513.0
7506892,41,3184,2831.0
7506893,40,2823,2713.0
7506894,41,2701,2588.0
7506921,69,4108,4289.0
7506925,69,5278,5157.0
7506926,67,4790,4627.0
7506927,19,975,919.0
7506928,17,867,864.0
7506929,19,1138,994.0
7506933,17,1070,1077.0
7506955,28,1424,1602.0
7506967,5,211,299.0
7506968,7,370,467.0
7506970,7,444,468.0
7507021,68,4886,4125.0
7507022,67,4043,4423.0
7507023,60,3287,3499.0
7507024,59,3780,3800.0
7507081,54,3320,3277.0
7507084,55,4140,3472.0
7507090,33,1948,2036.0
7507093,53,2935,2779.0
7507103,49,2556,2702.0
7507104,47,2412,2963.0
7507107,49,4021,3763.0
7507119,89,6501,6085.0
7507172,33,2397,2120.0
7507175,30,1838,1956.0
7507184,33,1952,2013.0
7507226,65,4127,4136.0
7507233,29,1963,1531.0
7507234,57,3635,2749.0
7507259,40,2791,2649.0
7507263,2,221,182.0
7507266,45,3311,3280.0
7507287,37,2511,2501.0
7507288,33,2773,2593.0
7507294,33,2605,2916.0
7507295,36,3070,2821.0
7507298,32,2483,2155.0
7507299,35,2533,2183.0
7507330,37,1751,1786.0
7507331,34,1823,1695.0
7507334,34,2228,2001.0
7507338,33,1950,1743.0
7507384,45,3024,2750.0
7507385,50,3482,3344.0
7507386,44,3129,2891.0
7507395,12,553,560.0
7507402,10,597,471.0
7507403,12,615,597.0
7507404,9,352,414.0
7507407,12,494,501.0
7507458,89,5749,6177.0
7507459,90,6260,5785.0
7507462,44,2151,2325.0
7507472,44,2735,2802.0
7507477,43,2950,2872.0
7507479,43,2885,3338.0
7507480,37,2449,2703.0
7507488,43,2957,2600.0
7507492,42,1502,1874.0
7507540,43,1879,2343.0
7507545,45,4596,3620.0
7507550,58,2137,2693.0
7507554,51,2502,2784.0
7507562,26,1765,1428.0
7507590,56,3367,3185.0
7507591,2,216,287.0
7507594,59,3740,3540.0
7507622,30,1846,1965.0
7507624,30,2235,2152.0
7507625,31,2079,1893.0
7507627,28,1947,1729.0
7507636,30,2049,2271.0
7507642,89,5387,4891.0
