segment,count,mean,std,mae,rmse,r2
1096_1097,545,50.0,17.0,11.914023061360297,14.986069359231225,0.10986632193197021
1096_1101,364,48.0,24.0,16.227050767371036,19.823929192614244,0.15759302601896985
1097_1099,545,33.0,41.0,9.709789756266701,11.737747055856977,-0.22449535881510263
1099_6132,498,107.0,63.0,19.888537599470794,26.697046658243348,-0.22641900715785845
11_14,1394,65.0,38.0,25.5986688025588,30.13817542351927,0.07221468039701096
110_112,522,116.0,45.0,28.120136793482153,36.2045992120904,0.2265284351606922
1100_100,567,46.0,29.0,14.222478363372913,18.976036868207878,0.15019166008314888
1101_1102,372,34.0,10.0,7.930712998665728,9.246563826489233,0.012613902719674552
1102_1103,372,28.0,83.0,8.84650960429905,9.993224187530542,-0.019945458322755405
1103_1104,372,54.0,14.0,10.110856171123745,12.793212236458215,0.055772528271885724
1105_1107,318,65.0,13.0,8.744868042383493,10.899381430266159,0.02446944370532289
1107_1108,321,28.0,28.0,8.68066627996595,10.856165019102768,0.11116699138741659
1108_1109,322,36.0,20.0,11.102346635426565,13.787629547725977,0.08514501650627815
1109_1110,322,30.0,27.0,11.359509062370732,14.265885402827216,0.1384335733680886
1110_1111,324,43.0,55.0,19.327571170397192,26.400239956625818,0.14177219983734612
1111_1112,322,70.0,29.0,13.632811299601093,17.67696175652219,0.24286915541523246
1111_2323,368,89.0,31.0,16.921062979874645,22.212350699709162,0.25195956325169666
1111_2404,218,90.0,132.0,19.668703958648397,36.29553602137106,0.2002642341552192
1112_1113,326,40.0,15.0,9.719498460303758,12.692302009150177,0.122108890337564
1113_1114,327,44.0,15.0,12.191302761146273,14.579085884517113,0.11758505447958223
1114_1115,325,42.0,20.0,11.55013783244619,14.938251300483431,0.16788951683367892
1115_2437,321,64.0,20.0,10.39699385365712,13.864240894344327,0.1799647119922696
1117_1118,581,40.0,20.0,11.159733919686873,14.406286486370835,0.11216947582394265
1118_1119,582,25.0,17.0,9.066263816755152,10.38333922385742,0.09806440278004191
1119_1120,570,63.0,69.0,26.914653515939744,41.22166419997683,0.08489106075298714
112_113,1402,116.0,35.0,23.692930605248538,30.178660077944432,0.06920512622515917
1120_1164,326,189.0,114.0,71.14138654195898,90.49404611332504,0.15597716371599213
1121_1122,1216,37.0,16.0,9.996582085899023,12.337597894176314,0.10019518838068109
1122_1123,1222,27.0,20.0,6.948026979931341,9.311834674725436,0.1011585217846106
1123_1124,1214,26.0,25.0,8.430170905558727,10.82213154695206,0.03709686021912806
1124_1125,1212,71.0,47.0,21.17550616461001,28.690711397683298,0.15077754622725403
1125_1127,1214,87.0,33.0,21.200230479536444,26.94440655985245,0.27265952376268654
1127_1130,1215,77.0,31.0,17.50986686466316,22.948033943354464,0.10781818559187561
113_114,1015,33.0,23.0,13.755730259127477,18.025353904966337,0.055975747580148005
1130_1140,935,138.0,78.0,42.36809680203026,53.9889071373342,0.20104018158667591
1130_2550,285,69.0,35.0,24.358657015533147,30.23711571317494,0.17706426979246492
1135_7064,430,61.0,17.0,10.57178631714965,13.080924443071245,0.017716610334268745
1137_5131,327,116.0,54.0,28.40657232974047,36.77960840292847,0.19492594407618535
114_115,1029,64.0,28.0,20.950969098197113,25.175293673735133,0.10217450487874591
1140_1141,610,71.0,23.0,14.074176758463086,17.65805672370412,0.042444003757722615
1140_2515,641,62.0,31.0,17.796671671118805,23.491462487862773,0.12286992419536491
1141_1142,366,36.0,12.0,10.06043582368663,11.501830882227766,-0.03776390367874782
1142_1143,340,63.0,18.0,12.662472014457329,15.87705702571358,-0.16761842608608335
1143_1144,319,26.0,14.0,11.315996991455485,12.608837260925519,0.028734190744919452
1144_1145,280,77.0,52.0,18.602316695473082,23.643914411370815,0.08561127167890137
1145_4869,283,86.0,33.0,19.040715498204793,24.539802184220534,0.038189074082236374
115_37,1468,56.0,25.0,17.56808934995471,22.309503157889697,0.12032147201796928
1150_1151,532,59.0,30.0,20.57767141357459,25.4912865816642,0.07846361607534269
1151_1152,632,28.0,15.0,11.186980053445755,13.650368318106198,0.018115756374341263
1152_1153,645,55.0,17.0,10.481135510195365,13.053420881610977,0.03000875602216424
1153_1154,647,34.0,20.0,10.372703947094099,13.452114289926097,0.06457057347045092
1154_946,638,104.0,50.0,21.129290497215916,27.345759375347964,0.22170112405756648
1155_1157,1236,60.0,27.0,11.494391021733692,15.004598389902387,0.1482525058789803
1157_1158,1250,70.0,32.0,20.17204233324426,25.356157351795865,0.19279129395980066
1158_1159,1250,50.0,27.0,16.890721084353338,21.256646903873904,0.18224422270213436
1159_1160,1262,42.0,32.0,12.323616482428372,16.655468865629096,0.1656488222233149
116_117,535,28.0,22.0,14.838965017299524,18.242627900786427,0.07452306878126613
1160_1161,1242,26.0,12.0,7.768057240994165,9.53076804121096,0.05976001630520367
1161_1162,1223,38.0,44.0,14.91344909635271,22.67062964485215,0.13527030065236323
1162_1163,1236,49.0,54.0,31.875407506960837,42.766666646669385,0.09435939716120234
1163_1164,934,121.0,67.0,36.92843089086986,48.73537519494882,0.24890865326141176
1163_1337,316,117.0,58.0,38.8760025191094,49.676616166198684,0.23544670290005576
1164_1165,1247,66.0,39.0,14.625705555880382,19.438052335205118,0.18325873086071287
1165_1166,1266,92.0,39.0,25.18882146508181,31.149393383472407,0.23511358234984758
1166_1167,1980,40.0,19.0,13.368329663638042,16.595562865673514,0.07628767425329852
1167_1168,1985,48.0,24.0,16.51093210100538,20.6217696549673,0.12005841191102928
1168_1169,1979,33.0,15.0,10.631250995187939,12.805827443164333,0.08278169044473149
1169_1170,1968,49.0,35.0,15.57634924744244,20.778815039399134,0.15136027228792925
117_118,526,41.0,44.0,12.510355550776639,17.115309681937045,-0.0009577238901092855
1170_1069,2500,71.0,32.0,21.525703348954366,26.37856778518271,0.17559199921705648
1171_1172,768,72.0,62.0,24.75266946842504,32.627212928344015,0.04569385935063608
1172_1173,782,75.0,82.0,27.206622013413853,34.593718425792645,0.04957469650662438
1173_1174,816,93.0,73.0,27.984086706903994,34.94239491807831,-0.02474977610669682
1174_1175,826,79.0,55.0,26.563167352444452,33.92913939584981,0.05379714956057313
1174_4725,24,198.0,202.0,70.40408299193494,109.49300768030818,-0.22185375429287935
1175_15,838,99.0,49.0,34.7686930709861,41.27101404165309,0.09197708053263598
1176_1177,24,48.0,10.0,7.329214839589514,10.219613012868692,-0.14527238023283195
1177_1178,24,104.0,19.0,19.360616810796024,24.12480968918474,-0.5156691875516952
1178_1179,24,112.0,46.0,38.996735747390666,42.15508877417739,-2.9726060292860956
1179_7112,18,240.0,86.0,56.449230464127645,68.68436538353714,-0.034800839221377666
118_119,536,97.0,44.0,28.23386059647006,34.45044488104489,0.12877548503053038
1181_7350,486,32.0,32.0,11.143138462179776,14.437934718798948,0.054777905273972194
1182_1550,506,41.0,48.0,10.298644380025479,15.643236375785817,-0.11359668312924143
1185_1186,369,49.0,15.0,10.83472265817322,13.280822406264425,0.019533053364589215
1186_1187,365,55.0,20.0,12.653228434102918,15.627349503211185,0.034242810248377276
1187_1188,361,60.0,61.0,17.26274818514117,26.87176945977164,0.01804032476414774
1188_216,354,113.0,61.0,28.278265898288193,37.788167085404176,0.23744022483002591
119_44,2445,45.0,23.0,14.407269260240886,18.519232532983715,0.1072367698131339
1190_1191,441,42.0,22.0,14.372820386331957,18.55294949209535,0.09119569660010252
1191_1192,441,30.0,14.0,10.093042328972407,11.955352993155502,0.08391790512627517
1192_1193,442,39.0,19.0,13.967686964945203,17.124231372178397,0.09649416995586846
1193_1194,441,20.0,9.0,6.4001451107657354,8.091247805259343,0.07311612435555359
1194_1195,441,52.0,26.0,14.620859657140741,18.977157836077875,0.1527558459677164
1195_664,439,100.0,55.0,30.863429050999407,41.537540169494456,0.22954667107668814
1196_1197,2209,44.0,22.0,16.79355149931124,20.90019747464769,0.06143891521701461
1197_1198,2142,77.0,26.0,17.43685732821732,22.079807836357585,0.1483249198695592
