segment,count,mean,std,mae,rmse,r2
1135_7064,474,60.0,13.0,10.220462116122183,12.52378351092349,-0.015464677470318877
1137_5131,371,111.0,50.0,29.204759200709844,36.97190075282403,0.232387633650198
114_115,920,67.0,33.0,22.6528925802087,27.016008338249463,0.07287404072161086
1140_1141,708,68.0,19.0,13.004278117619506,16.010287152688004,-0.0010191242652126675
1140_2515,552,60.0,30.0,17.244091274489236,22.100776467121293,0.18865871740593287
1141_1142,713,36.0,12.0,10.124352195845772,11.680617173638613,-0.019199236495048844
1142_1143,714,59.0,12.0,10.486797443561313,12.290903425659755,-0.19082797039130983
1143_1144,714,27.0,13.0,11.122911279414819,12.282001382768229,-0.02578643571236694
1144_1145,715,64.0,80.0,16.864942846340405,21.94004460711987,0.07435746639615848
1145_4869,713,71.0,28.0,13.127501601109808,16.39995715189032,-0.14768077660752144
115_37,1445,56.0,37.0,17.162710952947847,21.764786624448522,0.10876292402497767
1150_1151,673,82.0,34.0,22.864544377337996,29.174723248836226,0.11514251484124882
1151_1152,670,24.0,13.0,11.249088230749292,12.744920137887432,-0.01881309424490607
1152_1153,665,53.0,14.0,10.967884316018935,13.278396742706319,-0.008810152284783435
1153_1154,669,30.0,14.0,9.769401273828242,11.844947717026054,0.007449239223012993
1154_946,665,101.0,44.0,21.227390651092687,27.3996263425046,0.13771783096152268
1155_1157,1232,59.0,20.0,11.734407122772522,15.152738774502083,0.15655713310833752
1157_1158,1238,67.0,27.0,20.207043796006456,24.683523805567976,0.1444841078041219
1158_1159,1241,47.0,24.0,15.790848832154348,19.91988124315937,0.1486847757505837
1159_1160,1239,40.0,18.0,12.194294304668416,15.299660070460892,0.13264392313656015
116_117,503,21.0,15.0,11.998838976508853,13.926562123832833,0.08208061640274433
1160_1161,1226,25.0,11.0,7.587029461362068,9.497919140037684,0.04409608576261659
1161_1162,1218,44.0,64.0,18.674553819924515,28.789374477063205,0.056796153451915465
1162_1163,1225,54.0,70.0,33.05380003359721,44.92410353898891,0.09356264716128648
1163_1164,941,122.0,75.0,35.96533544888613,47.51398717756753,0.24402806769872332
1163_1337,286,115.0,62.0,39.962293850643086,51.21952133802422,0.19702083207483645
1164_1165,1267,66.0,42.0,15.570246949575772,21.458163404255316,0.14539088196377137
1165_1166,1285,92.0,38.0,25.899089136977093,31.495280634862578,0.2021094611988251
1166_1167,2046,40.0,19.0,13.729855057118607,17.001493023404972,0.04733532759301329
1167_1168,2047,49.0,24.0,17.161026285702444,21.123691628360866,0.09347908266051119
1168_1169,2053,32.0,14.0,10.608554858500568,12.667990898471569,0.05915353928237088
1169_1170,2032,47.0,29.0,14.792337964026226,18.78945767298326,0.10537780379626882
117_118,498,34.0,23.0,9.67842712509673,12.418242779961725,0.13638464056991162
1170_1069,2559,68.0,31.0,21.462118075708023,26.451127983587774,0.14058668498290772
1171_1172,924,78.0,55.0,29.791690529323617,36.82033470386392,0.17265753655324378
1172_1173,943,74.0,59.0,31.24200447904344,37.148080891146606,0.18101320821042777
1173_1174,992,90.0,73.0,27.17486406131972,33.7379609632099,0.05885283461785318
1174_1175,992,79.0,52.0,28.791863035530103,36.419903738560066,0.03481156034595989
1174_4725,25,190.0,138.0,45.92294392861804,55.44479231491335,0.21749827855504167
1175_15,1001,97.0,47.0,33.22354683322601,39.86745670437628,0.1071543707934971
1176_1177,9,47.0,10.0,12.405644506531388,12.601307480272839,-0.6743333724554539
1177_1178,9,105.0,13.0,12.997486067431678,14.574873681601623,-5.167233824231591
1178_1179,9,100.0,30.0,19.55422491363929,27.332243763484566,-0.009899787724386933
1179_7112,3,222.0,64.0,60.06016709743286,72.18432758256075,-1.1099250579014655
118_119,503,95.0,38.0,28.266123125105693,34.24503663117026,0.0993732443356683
1181_7350,472,31.0,29.0,12.341126441266967,15.54488649001995,0.004102672520836292
1182_1550,468,31.0,9.0,6.5358377551836035,7.850586135404194,0.042528900030529115
1185_1186,374,49.0,21.0,12.04920240953952,14.909848116573107,0.059572047140341144
1186_1187,375,58.0,40.0,12.868172903672045,16.860370722606806,0.013207872147855682
1187_1188,372,65.0,79.0,17.607142551665234,28.015740518832366,0.02721363475049443
1188_216,370,113.0,63.0,32.70157631760418,42.86339403106038,0.15918902595732065
119_44,2471,44.0,21.0,13.595795403524534,17.294051545809264,0.11556359974361419
1190_1191,475,43.0,21.0,12.328608342752565,15.88569008791932,0.09113773537024483
1191_1192,474,30.0,14.0,10.275111161388102,12.195015139687612,0.09603929346817153
1192_1193,471,39.0,19.0,13.581675046440647,16.5926095942842,0.09573843368665458
1193_1194,475,20.0,9.0,6.2713137663360685,8.079980342244902,0.041061467700012844
1194_1195,474,55.0,38.0,14.369556182835515,19.70099560545557,0.2053741126037456
1195_664,471,101.0,57.0,31.230946463444756,40.28583500323161,0.17647136587981138
1196_1197,2451,43.0,22.0,16.549103567367396,20.4950662740003,0.06043891600964113
1197_1198,2376,78.0,29.0,17.692008125573985,22.506176749333655,0.1450821249644586
1198_1199,1718,80.0,23.0,14.842825427937228,18.728150446288428,0.23045249087837516
1198_1222,419,67.0,23.0,14.63168068920838,19.000107669861773,0.2537780999626251
1198_4782,234,93.0,35.0,20.964508305252835,26.622567902790735,0.3197039194007092
1199_1200,1718,32.0,15.0,11.366448260051543,13.336985557769056,0.07965442854493132
12_14,1944,71.0,37.0,25.0504005402312,29.431377378317688,0.08457809010929784
1200_4385,1719,38.0,16.0,10.326586934388391,12.91261558478918,0.06386879121172706
1201_1202,1141,65.0,29.0,22.501982069948973,27.021975790551814,0.08265066332238846
1201_4695,585,79.0,31.0,24.905104249425033,28.85354269020165,0.06950429233318745
1202_1203,1124,66.0,23.0,12.807672331131412,16.19564615063766,-0.025912132333042903
1203_6115,1134,78.0,23.0,16.707674561435564,21.086430768210704,0.0919955449823997
1205_1206,470,172.0,72.0,35.93055185202059,47.15273068422534,0.25749164341267083
1206_1207,473,60.0,19.0,13.142261453409299,17.12403252135662,0.07566221598151124
1207_1208,474,32.0,8.0,4.685052727461565,6.2313281185197855,-0.1041429616326699
1208_1209,472,24.0,15.0,7.278544879087575,9.629151023948685,-0.04862844432704749
1209_1210,477,18.0,9.0,3.3948935390310284,4.827529136954844,-0.01742246738500386
1210_1211,313,26.0,13.0,8.093416658194267,9.5542919173013,0.06789510406375743
1210_3575,162,63.0,24.0,14.248023109018808,17.698947584450682,0.14575493609623769
1211_3575,313,33.0,15.0,7.473167247547368,9.3630423499026,0.19351062042988154
1212_1213,417,32.0,15.0,8.442824436580972,10.072979384234799,0.11682162618380099
1213_1214,403,17.0,6.0,2.454204432977544,3.177817219956717,-0.0189786085583179
1214_1215,409,18.0,12.0,5.360811754667926,7.328021219132538,0.071928009832953
1215_1216,413,30.0,15.0,4.659635581899276,6.407526672566594,-0.021490514879452194
1216_1217,414,44.0,24.0,16.38436775119779,20.72879522396579,0.11796302557598692
1217_4563,415,151.0,52.0,34.92923503797871,43.48193421792769,0.08620000700545527
1218_1258,538,92.0,26.0,14.543120317802089,18.204217162419784,0.2099188961882129
1218_1270,1147,67.0,26.0,14.35093835323876,17.838940863230047,0.1656097016895859
1219_1220,2370,59.0,22.0,14.745125101683008,18.50801668543146,0.08083381640165954
1220_1221,2460,58.0,24.0,18.01463280250116,22.033165462790805,0.09547837607985621
1221_664,2370,74.0,32.0,24.13855931989222,29.500432089143178,0.06406864811659896
1222_1223,419,28.0,12.0,8.552470448304778,10.441423036329342,0.0544815176764607
1223_1224,422,27.0,9.0,6.331316454043832,8.044527440040675,-0.0019155790328764244
1224_1225,419,32.0,15.0,9.404161846715473,11.148205664233696,0.05064263597298968
1225_1226,407,73.0,35.0,18.98756871137725,25.61215752684657,0.2130209751783797
1226_1227,412,44.0,14.0,6.390134895778855,8.722559492915964,0.10859910469683531
1227_1228,417,62.0,21.0,13.430075984370559,17.602528384888736,0.10549341871284201
1227_1253,4,68.0,21.0,20.445757251684324,21.011100432283335,-0.21783818310481906
1228_1244,888,32.0,12.0,6.915239489905129,8.836769745723608,0.11716618544492985
1229_1231,413,48.0,30.0,8.854483256771953,11.605376077633922,-0.2060939833037705
1231_1232,797,24.0,7.0,5.38343454473762,7.01459135646413,-0.04685180140294043
1231_1235,10,36.0,8.0,9.703521347992853,10.682901702279606,-1.9906810477088186
1232_1233,798,25.0,9.0,5.6668267810863036,7.4852612239681635,0.05009982294009163
1233_1234,807,32.0,27.0,7.056329873886641,9.553677205117426,-0.07761858466696392
1234_7358,789,70.0,128.0,26.70357228466766,54.397109802686764,0.056204119047775336
1235_1251,749,50.0,27.0,14.069558563914756,18.911668809974447,0.10889851194457878
1237_1238,414,74.0,29.0,19.066556640117803,23.99281493571414,0.18341553995148963
1238_1239,413,48.0,21.0,12.36384171131632,15.668297701560448,0.11359171441680704
1239_247,415,67.0,23.0,15.350072015915057,18.965094338676828,0.1971841736305603
1240_1241,420,27.0,13.0,10.479639209195868,11.98710766145819,0.055867938297471165
1241_1242,420,26.0,16.0,6.953396635775735,8.784181604129406,0.17350869760661802
1242_1277,414,74.0,36.0,18.34200479091699,23.75088504955399,0.22816656613707265
1243_4696,582,40.0,11.0,8.45963005860509,10.184888746879887,0.05429907685837043
1244_1246,115,29.0,11.0,9.387820396544727,11.229402370261006,0.02632623025674352
1244_254,373,153.0,61.0,19.86553714977343,26.242603107044157,0.0829652264139853
1245_4693,542,42.0,15.0,11.071395939797641,13.184027199428256,0.01128011962829134
1246_1229,891,31.0,15.0,9.19096135239106,10.888786607601133,0.04179016061679253
1247_1248,543,48.0,17.0,11.498882768560215,14.229812847715177,0.05040782658757581
1248_1273,544,86.0,36.0,25.540562108917214,31.17264153254951,0.10267001963696021
1249_1247,543,26.0,16.0,10.59397292045222,12.647182857794554,0.05715692153151242
1250_4698,578,42.0,13.0,9.467158045541295,11.638546041466292,0.060027280807771644
1251_253,629,153.0,67.0,26.933758284186297,34.68323812307594,0.12833888249635483
1251_7130,128,34.0,31.0,20.22569943444178,26.49570194915629,0.10519184096784973
1253_969,4,99.0,31.0,21.051758657720168,23.28905019958487,-5.077085257129233
1254_1255,541,60.0,26.0,15.60061670383422,19.85341125340729,0.14127561883739648
1255_1256,546,23.0,10.0,7.2573548261852485,8.811508895333844,-0.0066712029913882365
1256_4694,545,57.0,17.0,11.499072933506337,14.366916821322375,0.10078169912682022
1258_1259,543,42.0,18.0,10.454111524535373,12.872042648212242,0.0054110436456342725
1259_1260,545,47.0,13.0,9.758593248430696,11.8696114057382,0.030927041616911066
126_6182,432,83.0,55.0,22.721188232756116,27.949486070750297,-0.014687136067784712
1260_1262,16,84.0,18.0,27.54894678719389,29.884074425169633,-2.4700811044830897
1260_6130,521,40.0,17.0,11.185917812141026,14.792989527727157,0.04049194321574412
1262_4692,541,62.0,20.0,13.75698265207581,17.684580393421353,0.0298031349114124
1265_6115,575,89.0,28.0,18.075797128912892,22.9664759924054,0.10760624249381112
1266_1267,581,56.0,12.0,8.552187882386713,11.124140567384764,0.017685302421006077
1267_1268,579,37.0,13.0,9.060735444600173,12.05586702563518,0.044915757779943055
1268_1269,581,51.0,11.0,8.173067428775425,10.148330636129764,0.03551353335637575
1269_1265,583,31.0,12.0,8.514191614987919,9.627164495298691,0.047087645566535885
127_112,899,86.0,34.0,24.403824798074854,30.116270053744636,0.09488621532046171
1270_1272,1140,64.0,20.0,13.739835040316795,17.44614990316168,-0.0212323430016228
1272_1273,1144,48.0,23.0,17.445854742483082,21.542265551456644,0.05161452784317422
1273_1274,1702,79.0,31.0,23.340385459146272,28.42673287772006,0.05710634946612936
1274_1275,1690,68.0,21.0,15.284689608114007,19.321590417188954,0.07984988490993461
1275_1276,1691,24.0,15.0,11.058566924674265,12.72604201814821,0.08666383969692393
1276_1277,1690,54.0,22.0,12.720779427133062,15.862927878334864,0.21749646699066083
1277_1219,2366,42.0,17.0,11.480895454620978,14.704771534519306,0.07445037016539957
1278_1282,1136,136.0,38.0,27.2036969819945,34.776153819964065,-0.015581975212914712
1278_1934,566,132.0,51.0,34.52944810861105,44.50020593509221,0.027137633689693685
1279_1282,533,141.0,39.0,28.974389016858265,36.53369789083268,-0.008441370141736959
1279_1283,498,142.0,53.0,26.852224701112448,34.351383491978716,0.083894356785703
1279_1934,562,130.0,56.0,38.40456745544752,49.85853454498603,-0.010804001174395284
1280_6348,698,77.0,35.0,26.208776507414314,31.598669042720164,0.026535787552173562
1280_6366,524,103.0,36.0,27.434385219432276,33.7519343528374,0.03861062846338337
1281_1329,644,60.0,30.0,23.94425146863008,29.4915794675475,0.04286705903289345
1282_4456,1674,109.0,39.0,29.282112610146942,36.52767618419737,0.027315550784619003
1283_4456,725,80.0,45.0,27.274791812200757,34.031013876230084,0.026080291259888866
1283_7579,2508,121.0,38.0,27.376413477269185,34.33313067663683,0.03909265941173545
1284_1285,2376,126.0,52.0,30.49903669640006,39.560856263868985,0.15115344754585014
1285_1016,3225,149.0,54.0,34.1859656129866,43.030247468479146,0.1189057228284649
1285_1286,1138,181.0,61.0,36.75868345878673,46.86509346993217,0.17182566165091562
1285_1287,523,192.0,59.0,36.19606295470145,46.068098191150575,0.20887394331988263
1286_1288,1134,75.0,37.0,23.777630312409553,30.24241733183912,0.13721407505483363
1287_1288,528,63.0,33.0,22.08993956738827,27.59725806719121,0.012576251872010724
1288_1289,1656,43.0,23.0,13.977239384532153,17.63234594424595,0.09884743165639476
1289_1290,1037,105.0,44.0,28.79349461045589,36.095438916798756,0.11546958342758129
1289_1360,634,101.0,44.0,31.840141073198417,39.79180479481627,0.14718676002631637
129_130,972,33.0,14.0,9.634741617807713,12.562562669420767,0.029202496508120346
1290_1291,1525,98.0,52.0,33.44216339754552,42.221612339448754,0.15987492184099317
1291_1292,807,63.0,22.0,13.99737007180667,18.045117479231397,0.1378295270361456
1291_2389,737,101.0,35.0,25.651398176683244,30.95776203556135,0.13345458170059266
1292_1293,811,45.0,24.0,11.892977795387328,14.626807892588896,0.025064220249516933
1293_1294,802,52.0,21.0,14.263034221810553,17.971153876710048,-0.0030341733832941475
1294_1295,800,75.0,33.0,22.549211008942883,27.726823701393972,0.1036752217161413
1295_1296,795,47.0,27.0,11.909148152205262,15.15665364658047,-0.005119488392013816
1296_1297,784,67.0,44.0,17.021159600926183,25.107523438129547,0.13024834705341926
1297_1298,788,47.0,30.0,16.647547441898066,22.22616570818842,0.08601180088505223
1298_1121,263,119.0,56.0,39.60108095206694,51.70503089844066,0.14047707854911007
1298_1299,532,88.0,45.0,30.947682207955175,38.118563806131974,0.0210001492409867
1299_1300,723,68.0,45.0,25.4349323017868,34.12391985523309,0.11603645360832993
130_131,977,32.0,11.0,7.8732803494520915,9.224951324915446,0.0656634828541528
1300_1301,1210,79.0,46.0,30.138215059917908,37.911759222259896,0.13316517302355668
1301_1302,1204,35.0,18.0,11.255343320541478,12.823316102447192,-0.036435979330349255
1302_1303,1207,46.0,23.0,15.750650222622134,19.829479894664697,0.052068175233905056
1303_1304,736,26.0,14.0,9.852509275252268,11.277379644053612,0.056021503096053915
1303_5129,472,61.0,23.0,16.07441351826701,20.020553613880764,0.1675065410566694
1304_1305,732,74.0,37.0,23.62308610126439,29.24172020847784,0.05383595804743713
1305_1306,638,79.0,42.0,26.182449355460673,33.54977982980981,0.1459386788258803
1305_1320,533,97.0,50.0,32.234972631172305,41.731135585627285,0.11322760573910495
1306_1307,644,30.0,20.0,11.126680032070967,14.810681085771016,0.06551381613909413
1307_1308,635,20.0,16.0,6.17510804112662,8.733325997246828,0.012870751300364525
1308_1309,634,38.0,26.0,13.433610955573604,18.130413735954974,0.06974952628230102
1309_1310,329,74.0,34.0,24.058830399068604,29.640781158605872,0.09086226154664179
131_164,498,63.0,13.0,9.5752312946008,12.00673181087079,-0.03000855011908321
1310_1311,361,66.0,27.0,18.576050883805845,23.321596915965078,0.13060897894494916
1311_1312,366,31.0,12.0,9.463716998291009,10.853085908346475,-0.02033990817713316
1312_1313,361,24.0,14.0,9.472228003300433,10.631765490888542,0.014690656716907724
1313_1055,363,90.0,49.0,27.845584157352423,35.06845244348822,0.07294210351585328
1314_1316,363,31.0,12.0,9.505483497959466,10.56022145956773,0.0734119829450417
1315_1317,351,105.0,51.0,36.695703710613756,45.81017438996771,0.1885329682719714
1316_1315,356,26.0,14.0,9.530721580309203,10.742687160282397,0.10742757106158474
1317_1318,643,36.0,17.0,10.407268662762275,13.41608391666194,0.17745973784734548
1318_1319,647,33.0,15.0,9.964934975549943,12.12893654512515,0.11822960809855032
1319_1281,639,17.0,7.0,4.664090853000814,6.106894805039884,0.05742853592320263
1320_1321,533,47.0,18.0,10.542680816134203,13.817899725335625,0.06372537689515956
1321_1322,538,33.0,12.0,8.858682915580548,10.209114686439005,0.07326385456977946
1322_1323,539,31.0,15.0,10.366360567701898,12.119151224389173,-0.000961715801810703
1323_1324,540,31.0,18.0,10.02335158802206,11.579353351966358,0.010053892772175943
1324_7068,540,43.0,11.0,9.198986601303393,10.88269025066747,-0.032199788294552834
1325_1326,661,45.0,23.0,13.331977578599949,16.90469486924702,0.05135012576740916
1326_1327,657,42.0,29.0,11.76669851867695,14.65838558349378,0.11257319682813294
1327_1328,660,30.0,16.0,10.779326388691688,13.173380428745112,0.09218960587859037
1328_1329,665,85.0,34.0,22.98467600829997,28.770728530781565,0.1889323836242175
1329_1330,1298,43.0,20.0,13.035278756702269,17.518835515142538,0.09498404416055928
133_134,494,47.0,13.0,10.247915253898324,12.194054265876465,0.003103029461394735
1330_1331,889,78.0,37.0,29.132851855010898,35.15101250423923,0.07463366908473967
1330_2919,130,56.0,30.0,28.387314177238448,33.645744282038116,0.07722203289835339
1331_1332,1259,59.0,27.0,17.507469842103017,22.402821079648106,0.1498882542640243
1332_1333,1251,41.0,25.0,12.784680916070512,16.46856570217748,0.08782312390737901
1333_1334,1275,57.0,37.0,25.92699458681048,31.161701704853318,0.10440241260613858
1334_1335,227,65.0,46.0,21.68007165756763,28.119592107260136,0.174890793905771
1334_2985,383,84.0,41.0,27.382947223422686,35.32542939017926,0.19873579630201932
1334_7293,646,39.0,35.0,18.102466110319035,23.188498959531472,0.11872159336409405
1335_1336,880,28.0,16.0,10.295632599065238,12.547126589619687,0.10698146208195913
1336_1337,663,89.0,37.0,26.333968841703797,32.185394164560684,0.11378654781635156
1337_1338,942,40.0,18.0,11.648375530121056,15.070051376799144,0.07957583993079953
