segment,count,mean,std,mae,rmse,r2
1137_5131,371,110.0,45.0,25.16070495316998,31.077542050442002,0.253038984194769
114_115,842,64.0,28.0,19.638029516266872,23.455894543082227,0.0675911771737665
1140_1141,607,68.0,18.0,13.343838906457286,16.516370110008236,0.02892807240069517
1140_2515,466,60.0,27.0,17.69333747305727,22.66567963866548,0.13780812273676435
1141_1142,616,37.0,12.0,10.084699044507818,11.84876608407195,0.05073613522749476
1142_1143,610,60.0,13.0,10.594125669311367,12.39750732035556,-0.05589755609820779
1143_1144,610,27.0,14.0,10.997237995466387,12.20734096370671,-0.008499736420705561
1144_1145,605,71.0,40.0,20.921508072697172,27.179427242953164,0.1514172218407296
1145_4869,611,72.0,24.0,14.129033720316151,17.512915931707894,-0.04622919164019801
115_37,1311,54.0,23.0,16.43343871425422,20.924068149094317,0.09239391348765724
1150_1151,581,81.0,31.0,21.828821781798148,27.260580816792476,0.07420391825777972
1151_1152,579,25.0,14.0,10.589606934753073,12.169627437513979,0.02478955871541899
1152_1153,581,54.0,14.0,10.900639030768975,13.34144189631326,-0.032278891746931215
1153_1154,580,31.0,14.0,10.13721962168968,12.08048054467038,0.017686535224725408
1154_946,579,101.0,40.0,21.265902157265415,27.90389718394236,0.147957235015168
1155_1157,1090,58.0,16.0,11.474679783518697,14.17980114041071,0.1482679022529768
1157_1158,1090,66.0,27.0,18.645890945390605,23.167666090785698,0.14466073357817844
1158_1159,1084,47.0,24.0,15.611535219240057,19.76288051704733,0.15112765026349784
1159_1160,1089,40.0,18.0,11.362022979022436,13.78564585920029,0.12310012751327692
116_117,415,22.0,15.0,12.086025931647939,13.93324093193928,0.06517318937103911
1160_1161,1085,26.0,11.0,7.600799496656411,9.261877597942307,0.02524247530398316
1161_1162,1066,46.0,65.0,22.050387255186077,34.4373315683371,0.05779378035437943
1162_1163,1081,54.0,66.0,36.7423987820152,50.17349000874011,0.08125238323197836
1163_1164,807,120.0,66.0,37.19415612374024,48.44738880838624,0.21067530009403979
1163_1337,275,114.0,60.0,35.56279273843488,46.84783776056423,0.24200270797981427
1164_1165,1188,65.0,34.0,15.170203299003926,20.19662969562661,0.15923809856857674
1165_1166,1209,88.0,35.0,24.420751356998142,29.708214134539702,0.1796106664863596
1166_1167,2027,41.0,19.0,13.667357786956604,16.972094524844938,0.07658055036969014
1167_1168,2042,50.0,24.0,17.7635461630454,21.971105432607555,0.12912858489563395
1168_1169,2031,33.0,15.0,10.50003890927676,12.65133419643016,0.06228829046129958
1169_1170,2019,48.0,28.0,14.694712074499035,18.52509693618925,0.13247067780944388
117_118,416,35.0,25.0,9.66784097973444,12.104191889909023,0.0927469692500894
1170_1069,2515,68.0,31.0,20.52707500159564,25.213262839783095,0.15769943642187756
1171_1172,801,70.0,52.0,27.621241824541777,34.22027875101106,0.14763550412911286
1172_1173,814,66.0,54.0,29.16290348016249,34.18604572094982,0.10484677487549532
1173_1174,845,89.0,75.0,27.5380820727877,33.64369392119078,0.09661604676182811
1174_1175,855,83.0,59.0,29.805185324627843,38.64447636614663,0.08249843959239811
1174_4725,46,195.0,257.0,49.8856753520932,64.27150361653624,-0.055657108537837674
1175_15,869,97.0,52.0,35.15676804124841,42.195619798487876,0.08603374138728415
1176_1177,16,49.0,11.0,9.508088339984162,11.890738795549508,0.03506290713069615
1177_1178,15,110.0,14.0,18.975123247739482,24.02681665882262,-1.9416111450369633
1178_1179,16,109.0,51.0,44.9849998154651,45.783629761299544,-25.961364269439624
1179_7112,16,237.0,81.0,79.96043418190354,88.27883010142484,-0.20429920010063718
118_119,419,96.0,39.0,28.121959097196076,34.33215895798832,0.14022562999547816
1181_7350,423,30.0,16.0,10.345851682243511,12.425272499772868,0.1193775100536254
1182_1550,496,32.0,29.0,7.343800616758186,9.099914712482072,-0.012472948360146008
1185_1186,450,49.0,16.0,11.757506215321174,14.161923611273252,0.08351668922772704
1186_1187,452,56.0,21.0,11.920600515689197,15.395766302432094,0.13302232008255677
1187_1188,449,55.0,46.0,11.393356967976448,16.404442210705593,-0.006858284436906947
1188_216,446,111.0,55.0,28.88638156532191,36.9776945490942,0.17574212145052426
119_44,2269,44.0,20.0,13.427452655560513,17.1402615350651,0.12532526460189408
1190_1191,334,42.0,20.0,13.667907429376308,18.164568720976764,0.08522839326841725
1191_1192,343,31.0,14.0,10.802031946790843,13.13375923976665,0.07143372175049001
1192_1193,341,38.0,19.0,13.837254910270328,16.86097733653091,0.1012364063076523
1193_1194,342,21.0,10.0,7.051824099023775,8.721146600052187,0.047708844999057476
1194_1195,338,59.0,39.0,16.36840320284201,22.082743748064768,0.1349196953331253
1195_664,327,108.0,59.0,37.06644116904472,47.31325711819956,0.19044981055613508
1196_1197,2312,43.0,22.0,16.092014087380434,20.098548379768523,0.07856515028401967
1197_1198,2223,77.0,39.0,17.5040978039881,22.5089652344474,0.17784853751868435
1198_1199,1523,81.0,25.0,16.039048840879776,20.668815987869863,0.2138242061866361
1198_1222,427,65.0,21.0,12.520618874322759,16.746125269918988,0.2698188217680294
1198_4782,246,93.0,38.0,26.661937713197574,31.827717330146566,0.2750926068811792
1199_1200,1521,33.0,15.0,10.990074145839513,13.074476452587968,0.08701437996138328
12_14,1795,70.0,33.0,25.09420774556418,29.254017182881004,0.057309530684753196
1200_4385,1532,37.0,15.0,10.693481600521027,13.278484106828861,0.07975485593451548
1201_1202,1007,64.0,30.0,24.126487757406995,28.21357785533944,0.11365533224777558
1201_4695,534,78.0,30.0,25.38830967748743,29.542163932025446,0.07900440674394993
1202_1203,998,65.0,21.0,12.471607400276097,15.704973977488338,0.026761001544504892
1203_6115,1012,78.0,42.0,16.242290749431138,20.98954741310149,0.14795351084683606
1205_1206,409,164.0,52.0,32.12429362752038,39.84610087973489,0.29643979769413964
1206_1207,414,57.0,19.0,12.771515884077079,16.6787064577375,0.19898519612244736
1207_1208,409,33.0,7.0,4.824386235406966,6.477526456408087,-0.0505148943407816
1208_1209,411,23.0,10.0,5.983637909838389,7.842746701621535,-0.01396278035383891
1209_1210,410,17.0,6.0,2.933868601238973,3.926638968081582,0.00031135185350206207
1210_1211,221,26.0,12.0,7.477804714475924,8.909369332976139,0.08858213441246343
1210_3575,189,62.0,21.0,13.52272559298211,17.424173822296005,0.2058067713612105
1211_3575,221,33.0,12.0,7.118897190930937,9.158798136686412,0.15558289853949736
1212_1213,543,32.0,13.0,8.644982442756913,10.425458099865768,0.1369784131432683
1213_1214,536,17.0,5.0,2.612393934407061,3.3521714911449063,-0.09885364432222232
1214_1215,541,18.0,10.0,4.470180592103427,6.021389817880458,-0.04236179013793162
1215_1216,540,29.0,12.0,3.9389586984488805,5.527910365350052,0.0627019681037303
1216_1217,546,42.0,22.0,14.328166771863392,17.73109823275824,0.15648974589968556
1217_4563,556,149.0,97.0,33.93348460547813,44.328649772044706,0.10195300176002497
1218_1258,476,94.0,29.0,16.189763647138076,20.343668048143194,0.11241641827006965
1218_1270,1210,67.0,27.0,13.271663549975248,16.901580720182285,0.1743516281423385
1219_1220,2326,58.0,21.0,14.279053460596751,18.00348484420578,0.12917133410494452
1220_1221,2416,58.0,24.0,17.764927730729948,21.822457747233397,0.12924318366217258
1221_664,2334,76.0,47.0,25.91544391901656,31.53876029915591,0.11555093338029765
1222_1223,427,27.0,11.0,8.461205298234296,10.00165583992273,0.08379454440960832
1223_1224,430,27.0,9.0,6.180545380843873,7.701015580054171,0.03013772386292679
1224_1225,431,32.0,13.0,9.365801142772659,11.134659431540578,0.07349950184768139
1225_1226,428,72.0,35.0,19.89861327647031,25.621008573236505,0.13214726937822896
1226_1227,432,44.0,19.0,7.433208893332979,10.53875869206219,0.013215256796601071
1227_1228,415,61.0,20.0,14.141072000804538,17.959756359437765,0.1508829218453387
1227_1253,16,71.0,22.0,20.140993896533104,23.059195374647576,-0.0642844548827135
1228_1244,814,32.0,11.0,7.014730578176525,9.253300497497717,0.11726382900326282
1229_1231,394,49.0,21.0,8.05881309751871,10.200328740087128,-0.046084691685939205
1231_1232,765,24.0,7.0,5.11582579650206,6.786194035413569,0.0005652598783087992
1231_1235,7,36.0,9.0,9.263246458586545,9.937719172998467,-6.3543386864858435
1232_1233,774,25.0,9.0,5.790404705847287,7.539481744201653,0.05001609144817443
1233_1234,777,32.0,24.0,7.33146295421592,10.09368336154976,0.05887280027294184
1234_7358,758,70.0,126.0,24.892257551761112,51.65659502207713,0.04370077930979044
1235_1251,710,52.0,29.0,14.172885639553684,18.895457561519606,0.11734525889332492
1237_1238,413,73.0,28.0,16.227175258662598,21.052367910290727,0.24756888844731129
1238_1239,408,49.0,23.0,13.276694504719654,16.903024332045998,0.26779805896434006
1239_247,409,65.0,22.0,14.320933263709213,17.829187094918296,0.2875043210160543
1240_1241,411,27.0,13.0,9.630965955201836,11.084065894706725,0.12643795970771687
1241_1242,410,26.0,15.0,6.0374465562151505,7.685021812680981,0.088411625835349
1242_1277,405,73.0,35.0,17.772584252147535,23.761616421438635,0.29499946587832504
1243_4696,532,41.0,11.0,8.213733975384963,10.06826626229525,0.058287587659889284
1244_1246,68,29.0,19.0,9.412141863945182,11.620195180042053,-0.012497507028896404
1244_254,381,152.0,46.0,20.809177162581314,27.91319622545721,0.09315671555202543
1245_4693,482,43.0,13.0,10.66757220888637,12.582876633090128,0.030181863599324732
1246_1229,810,32.0,17.0,9.492164570522187,11.759807557566372,0.0725723585419985
1247_1248,480,48.0,15.0,10.640560404930644,13.194790624751642,0.08240659677800266
1248_1273,480,90.0,38.0,27.716868393459347,33.86826998530557,0.13068640167668544
1249_1247,477,25.0,14.0,10.371766410897633,12.706313016787021,0.08525327670604599
1250_4698,530,41.0,13.0,9.623718467042169,11.61562185815544,0.07759992026666584
1251_253,578,152.0,50.0,25.361219164463293,31.76215861066377,0.14939137971950167
1251_7130,151,37.0,38.0,18.188582217029083,25.69867835456906,0.25326890287136605
1253_969,16,106.0,48.0,34.61622214533284,41.12211312372897,-0.32331672265809286
1254_1255,474,62.0,27.0,17.464342870450505,22.39534495990594,0.15841248644825912
1255_1256,476,23.0,9.0,7.410153287986682,8.962192541061086,0.013505674648430221
1256_4694,480,56.0,17.0,10.83226431275637,13.634877825954776,0.14609189274199663
1258_1259,475,42.0,14.0,10.241421449916915,12.774674436295024,0.09922892748181966
1259_1260,477,47.0,13.0,9.666447716252549,11.715060997462547,0.08446863279801387
126_6182,407,82.0,39.0,21.602226383472143,26.042820084732202,-0.04074370877759548
1260_1262,10,82.0,17.0,12.934292494866039,15.643254156700062,-0.6922163101522283
1260_6130,468,40.0,16.0,10.433904257095175,13.482347117541673,0.05927541512377443
1262_4692,478,62.0,19.0,12.796101752204994,16.438279099540413,0.09958384091057515
1265_6115,520,92.0,30.0,19.521280154784808,24.84406153859753,0.18092338489465631
1266_1267,529,56.0,12.0,9.221720542369196,12.031609425552595,-0.0158700760040158
1267_1268,530,37.0,14.0,10.105777178620174,13.071394380715155,0.04354472350575456
1268_1269,531,51.0,11.0,9.543335258920369,11.53852031807643,0.04882336633910034
1269_1265,533,32.0,34.0,8.618841971218444,10.60065990910676,-0.023900710573514727
127_112,832,88.0,35.0,25.400764049105717,31.06637812845386,0.07243530582114921
1270_1272,1191,63.0,19.0,13.293728846891039,17.16676190047896,0.0016334612421866623
1272_1273,1204,47.0,24.0,18.004876323782206,22.10501451275101,0.07151711278218309
1273_1274,1702,80.0,67.0,24.035957192018618,29.21436258365576,0.039819166083793545
1274_1275,1702,66.0,20.0,14.106512725831129,17.902143362606612,0.13714134475885487
1275_1276,1699,25.0,15.0,11.23954369680126,13.056530789440293,0.09124999351907226
1276_1277,1697,55.0,23.0,12.233238666360744,15.440191761718301,0.21825926230128934
1277_1219,2313,42.0,17.0,11.570653867316429,14.703060156473788,0.12004188724860765
1278_1282,1058,136.0,37.0,26.17852025473664,33.265157248043415,-0.03954074538423602
1278_1934,525,126.0,42.0,29.774601369920536,38.28685531148073,0.04239432998779358
1279_1282,554,141.0,37.0,27.030130498367217,33.51634557095931,-0.03265215818786671
1279_1283,402,144.0,39.0,27.475070762693765,35.394842458052665,0.07158569853492658
1279_1934,575,126.0,49.0,35.85253096686896,46.212057558520335,0.018373844348821944
1280_6348,693,77.0,41.0,26.882947726475052,32.490635371424624,0.07201233299114052
1280_6366,469,104.0,37.0,27.545423386569457,33.13623906649866,0.04459160332001377
1281_1329,617,60.0,32.0,23.180634753666553,29.21518648106308,0.04254820963492201
1282_4456,1614,109.0,40.0,29.50016512596989,37.07091623308389,-0.01144560291497676
1283_4456,675,80.0,36.0,26.794759865606434,33.28392826714865,0.08416042741992913
1283_7579,2306,122.0,39.0,27.542071825869307,34.586498174917935,0.07442820216967139
1284_1285,2283,127.0,49.0,30.620105141754422,39.57913173843352,0.1606622310100806
1285_1016,2975,150.0,53.0,34.62324555291541,43.4569673318388,0.16434932181017603
1285_1286,1058,181.0,57.0,36.69190939465332,46.498232105154045,0.16272553542593282
1285_1287,541,189.0,57.0,35.95147044276526,44.95415507416216,0.162397684646844
1286_1288,1058,75.0,35.0,24.287301720961803,30.33255276535121,0.08035883448305514
1287_1288,546,61.0,31.0,20.85728143387195,26.148746436884508,0.03868274295550311
1288_1289,1591,42.0,21.0,13.109824159948184,16.529469830383228,0.07973513660361509
1289_1290,1010,105.0,43.0,27.583287323793478,34.17511477446316,0.08839611126231339
1289_1360,593,104.0,44.0,32.768110547450526,40.98134488447737,0.14697916069449735
129_130,858,32.0,13.0,9.498197179964283,12.135432133116241,0.03385624542681687
1290_1291,1412,98.0,52.0,32.12949037291935,40.02090503493695,0.16949570290619786
1291_1292,764,62.0,22.0,13.672621330496977,17.570067013628446,0.14314093179684684
1291_2389,657,100.0,36.0,27.495016792050155,33.27586381030088,0.09716112757569328
1292_1293,767,45.0,15.0,11.044469911604626,13.559521912289396,0.04704770052232643
1293_1294,753,54.0,27.0,15.553751155667793,20.142307821117214,0.08283954372905555
1294_1295,762,86.0,38.0,26.527736151421344,33.39442198104313,0.17789067847349416
1295_1296,767,47.0,21.0,10.508359232895128,13.327784952278941,0.04795149114542807
1296_1297,756,65.0,36.0,15.134502265957034,20.919887367248418,0.10974717625240171
1297_1298,760,45.0,27.0,14.917889935793733,19.732928609445146,0.07975304676520367
1298_1121,210,112.0,55.0,38.67451133816704,47.877390352827135,0.11518479401668635
1298_1299,554,85.0,37.0,27.095777590456866,33.33617737607135,0.04900248917264938
1299_1300,778,66.0,40.0,23.519169150264577,30.30911190374093,0.11212778477778362
130_131,859,33.0,11.0,8.45229365802534,9.936101971192254,0.014872415342218503
1300_1301,1254,77.0,43.0,30.83662610837666,38.043873310089694,0.14822628824319228
1301_1302,1258,34.0,18.0,10.6383740220181,12.372146907657745,0.04795094298986269
1302_1303,1254,45.0,22.0,15.600415794513665,19.442799720658353,0.09178528353081661
1303_1304,794,26.0,13.0,10.113243665926095,11.655238147846887,0.05186449538142113
1303_5129,456,62.0,24.0,16.0541467610047,19.96324793231935,0.15690702688842773
1304_1305,790,72.0,37.0,24.403141109458623,29.459927917899762,0.08259936780619648
1305_1306,691,79.0,41.0,25.31195071359802,32.41634553503196,0.18627952439601836
1305_1320,551,96.0,48.0,33.7191298731086,42.16225165840218,0.15848607156683636
1306_1307,687,29.0,18.0,10.232739776885385,13.214988536502615,0.16629357660572508
1307_1308,682,19.0,13.0,4.791059332396085,6.536550055774348,0.06286654858576735
1308_1309,683,36.0,24.0,12.13183737955915,15.653382611604243,0.11835907944400836
1309_1310,380,71.0,32.0,21.952969845930472,27.62666373337901,0.1372495443919851
131_164,428,64.0,12.0,10.473963941567522,13.050000875560766,-0.1975231120957619
1310_1311,395,67.0,28.0,17.603308098593526,22.012129055385017,0.17079868402953147
1311_1312,395,31.0,11.0,8.497862313465534,9.926140332665348,0.11826406392652788
1312_1313,396,25.0,14.0,9.705591685230685,11.060166031110745,0.1493048144952719
1313_1055,390,92.0,62.0,27.983091572315775,35.83949682707999,0.10937455443824884
1314_1316,401,30.0,11.0,8.898892154893996,10.177043967800444,0.0162507227580736
1315_1317,364,106.0,50.0,31.750527770940618,40.009387493005484,0.1904064296669261
1316_1315,397,25.0,12.0,8.409352051408181,9.545691280433553,0.08022098004767841
1317_1318,613,35.0,16.0,10.562652375482608,13.704642652157219,0.11551445861109555
1318_1319,614,33.0,14.0,9.761632989791662,11.993728787340167,0.08607162426021497
1319_1281,618,17.0,10.0,5.161425582616513,6.967613419309296,0.03917207918667409
1320_1321,552,48.0,18.0,11.119217904120578,14.304720418555194,0.12459424599683444
1321_1322,555,34.0,13.0,9.251493589965413,10.841134134154489,0.08692371512958708
1322_1323,560,32.0,19.0,9.580099559688847,11.97837367846131,-0.003270239260618313
1323_1324,559,31.0,14.0,9.798597509890518,11.409656127600003,0.029871552570325033
1324_7068,557,43.0,11.0,8.858595772348377,10.746436155648059,0.03296995350127441
1325_1326,590,45.0,18.0,12.647749018487803,15.689091065999767,0.07494022944299994
1326_1327,586,42.0,23.0,11.895232763417615,15.024094593627714,0.10037949531528145
1327_1328,591,32.0,17.0,11.743571140080464,14.299908815200139,0.06610080399028018
1328_1329,593,85.0,37.0,22.874389992083888,28.28487307261595,0.1608714148172049
1329_1330,1201,44.0,21.0,12.108679627593643,16.284289042520744,0.1230281326899556
133_134,483,47.0,13.0,10.384275471509161,12.563302998633493,0.055433369864336446
1330_1331,824,79.0,37.0,28.579852194460802,34.54310032101555,0.07284514698058508
1330_2919,141,58.0,29.0,22.389033829281114,27.566228743017845,0.039861427266497995
1331_1332,1193,60.0,27.0,17.67596563704472,22.64140164044422,0.18054647007713276
1332_1333,1192,43.0,26.0,12.874283635977417,16.451964489746924,0.07942203126132841
1333_1334,1204,57.0,36.0,24.41168661712488,29.990038655548585,0.10469696671734119
1334_1335,238,67.0,51.0,21.311957424672173,26.74905580488497,0.11401356557412579
1334_2985,375,84.0,41.0,25.88475265138093,32.895232438916295,0.21539151275059965
1334_7293,580,41.0,41.0,16.503230774464356,20.90627635934818,0.05331464149818088
1335_1336,817,28.0,15.0,9.360238154540694,10.925597048283455,0.09572438070328348
1336_1337,603,91.0,39.0,27.35353086361106,32.6343829084696,0.169251953390415
1337_1338,871,40.0,18.0,11.705118788482023,15.313923905600408,0.0391439140422728
1338_1339,873,45.0,16.0,11.279695517409774,13.89956479721826,0.0995267451248919
1339_1340,870,33.0,17.0,12.463039857639043,15.012374157415083,0.07963045600819385
