record_date,rain,temp,rhum,msl
2018-04-05 12:00:00,0.0,9.3,47,1013.6
2018-04-05 13:00:00,0.0,9.4,51,1013.4
2018-04-05 14:00:00,0.0,8.2,50,1013.0
2018-04-05 15:00:00,0.0,7.9,58,1012.5
2018-04-05 16:00:00,0.0,8.5,58,1011.9
2018-04-05 17:00:00,0.0,8.1,63,1011.6
2018-04-05 18:00:00,0.0,7.8,62,1010.9
2018-04-05 19:00:00,0.0,7.4,67,1010.4
2018-04-05 20:00:00,0.0,7.5,69,1010.4
2018-04-05 21:00:00,0.0,7.8,67,1008.9
2018-04-05 22:00:00,0.0,7.7,69,1008.5
2018-04-05 23:00:00,0.0,7.3,73,1008.1
2018-04-06 00:00:00,0.0,7.4,71,1007.3
2018-04-06 01:00:00,0.0,6.7,82,1006.9
2018-04-06 02:00:00,0.0,7.0,82,1005.9
2018-04-06 03:00:00,0.0,7.3,81,1005.1
2018-04-06 04:00:00,0.0,7.0,83,1004.4
2018-04-06 05:00:00,0.0,7.2,83,1004.1
2018-04-06 06:00:00,0.0,7.3,83,1003.4
2018-04-06 07:00:00,0.0,7.6,81,1002.7
2018-04-06 08:00:00,0.0,7.8,82,1002.3
2018-04-06 09:00:00,0.0,8.2,81,1000.7
2018-04-06 10:00:00,0.1,7.8,84,999.9
2018-04-06 11:00:00,1.0,7.8,88,999.1
2018-04-06 12:00:00,0.7,9.8,84,998.2
2018-04-06 13:00:00,0.0,11.8,77,997.5
2018-04-06 14:00:00,0.0,14.3,59,997.2
2018-04-06 15:00:00,0.0,13.1,61,997.5
2018-04-06 16:00:00,0.0,13.1,61,997.5
2018-04-06 17:00:00,0.0,12.7,60,998.0
2018-04-06 18:00:00,0.0,12.0,61,998.8
2018-04-06 19:00:00,0.0,11.3,64,1000.1
2018-04-06 20:00:00,0.0,10.5,67,1001.2
2018-04-06 21:00:00,0.0,10.1,71,1001.6
2018-04-06 22:00:00,0.0,9.4,75,1002.5
2018-04-06 23:00:00,0.0,9.0,76,1003.1
2018-04-07 00:00:00,0.0,8.6,80,1002.9
2018-04-07 01:00:00,0.0,8.8,76,1003.3
2018-04-07 02:00:00,0.0,6.9,82,1003.2
2018-04-07 03:00:00,0.0,5.4,87,1003.2
2018-04-07 04:00:00,0.0,7.3,82,1003.1
2018-04-07 05:00:00,0.0,6.9,84,1003.4
2018-04-07 06:00:00,0.0,6.0,88,1004.2
2018-04-07 07:00:00,0.0,6.7,87,1004.5
2018-04-07 08:00:00,0.0,8.1,84,1004.3
2018-04-07 09:00:00,0.0,8.4,86,1005.1
2018-04-07 10:00:00,0.0,9.5,82,1005.0
2018-04-07 11:00:00,0.0,12.1,63,1004.9
2018-04-07 12:00:00,0.0,12.1,66,1005.0
2018-04-07 13:00:00,0.0,12.1,69,1005.3
2018-04-07 14:00:00,0.0,11.6,66,1005.1
2018-04-07 15:00:00,0.0,13.0,58,1004.7
2018-04-07 16:00:00,0.0,12.8,60,1004.9
2018-04-07 17:00:00,3.8,9.0,90,1005.7
2018-04-07 18:00:00,0.0,10.2,86,1005.9
2018-04-07 19:00:00,0.0,9.6,90,1006.2
2018-04-07 20:00:00,0.0,8.3,93,1006.7
2018-04-07 21:00:00,0.0,6.2,94,1006.7
2018-04-07 22:00:00,0.0,5.4,93,1007.0
2018-04-07 23:00:00,0.0,5.3,95,1007.0
2018-04-08 00:00:00,0.0,5.0,94,1007.2
2018-04-08 01:00:00,0.0,5.3,95,1007.3
2018-04-08 02:00:00,0.0,5.2,95,1006.9
2018-04-08 03:00:00,0.0,7.0,94,1006.8
2018-04-08 04:00:00,0.0,7.1,93,1006.7
2018-04-08 05:00:00,0.0,6.5,92,1006.6
2018-04-08 06:00:00,0.0,5.4,93,1006.7
2018-04-08 07:00:00,0.0,6.2,94,1006.9
2018-04-08 08:00:00,0.0,8.9,81,1007.6
2018-04-08 09:00:00,0.0,10.5,73,1007.6
2018-04-08 10:00:00,0.0,11.1,71,1007.8
2018-04-08 11:00:00,0.0,11.5,69,1007.9
2018-04-08 12:00:00,0.2,11.3,74,1008.0
2018-04-08 13:00:00,0.0,12.4,65,1008.0
2018-04-08 14:00:00,0.0,11.6,76,1008.1
2018-04-08 15:00:00,0.0,12.5,69,1008.0
2018-04-08 16:00:00,0.0,12.8,65,1008.3
2018-04-08 17:00:00,8.6,10.0,88,1009.1
2018-04-08 18:00:00,2.4,10.4,88,1009.7
2018-04-08 19:00:00,0.1,9.8,91,1010.5
2018-04-08 20:00:00,0.1,8.4,92,1011.0
2018-04-08 21:00:00,0.0,6.7,93,1011.2
2018-04-08 22:00:00,0.0,6.1,95,1011.3
2018-04-08 23:00:00,0.0,6.1,95,1011.4
2018-04-09 00:00:00,0.0,5.9,95,1011.3
2018-04-09 01:00:00,0.0,5.5,95,1011.1
2018-04-09 02:00:00,0.0,5.9,95,1010.8
2018-04-09 03:00:00,0.0,4.9,94,1010.3
2018-04-09 04:00:00,0.0,4.6,95,1009.9
2018-04-09 05:00:00,0.0,5.1,95,1009.5
2018-04-09 06:00:00,0.0,5.4,96,1009.3
2018-04-09 07:00:00,0.0,5.9,95,1008.7
2018-04-09 08:00:00,0.0,9.3,90,1007.9
2018-04-09 09:00:00,0.0,11.6,70,1007.2
2018-04-09 10:00:00,0.0,11.1,74,1006.6
2018-04-09 11:00:00,0.5,9.9,85,1005.9
2018-04-09 12:00:00,0.1,9.7,85,1004.8
2018-04-09 13:00:00,0.0,12.5,63,1003.6
2018-04-09 14:00:00,0.0,13.1,56,1002.5
2018-04-09 15:00:00,0.0,11.7,70,1001.9
2018-04-09 16:00:00,0.0,11.4,71,1001.2
2018-04-09 17:00:00,0.0,10.8,70,1000.5
2018-04-09 18:00:00,0.0,10.4,71,1000.7
2018-04-09 19:00:00,0.0,8.6,76,1000.5
2018-04-09 20:00:00,0.0,7.7,82,1000.4
2018-04-09 21:00:00,0.0,7.8,81,1000.1
2018-04-09 22:00:00,0.1,7.4,87,999.6
2018-04-09 23:00:00,0.0,7.6,88,999.4
2018-04-10 00:00:00,0.0,8.1,88,999.3
2018-04-10 01:00:00,0.0,8.3,89,999.2
2018-04-10 02:00:00,0.0,7.9,90,999.3
2018-04-10 03:00:00,0.0,7.7,91,999.5
2018-04-10 04:00:00,0.0,7.5,90,999.8
2018-04-10 05:00:00,0.0,7.6,89,1000.3
2018-04-10 06:00:00,0.5,7.4,92,1001.0
2018-04-10 07:00:00,0.2,7.5,92,1002.1
2018-04-10 08:00:00,0.1,7.5,91,1003.2
2018-04-10 09:00:00,0.0,7.6,89,1004.2
2018-04-10 10:00:00,0.5,7.7,89,1004.9
2018-04-10 11:00:00,0.3,7.5,88,1005.9
2018-04-10 12:00:00,0.1,7.9,88,1006.3
2018-04-10 13:00:00,0.3,7.7,91,1006.5
2018-04-10 14:00:00,0.1,7.7,90,1006.8
2018-04-10 15:00:00,0.6,7.4,91,1006.8
2018-04-10 16:00:00,0.4,7.2,91,1006.8
2018-04-10 17:00:00,0.1,7.1,91,1006.9
2018-04-10 18:00:00,0.0,6.9,92,1007.5
2018-04-10 19:00:00,0.1,6.8,93,1008.1
2018-04-10 20:00:00,0.1,6.9,94,1008.9
2018-04-10 21:00:00,0.2,7.1,94,1009.2
2018-04-10 22:00:00,0.1,7.2,94,1009.5
2018-04-10 23:00:00,0.2,7.2,94,1009.5
2018-04-11 00:00:00,0.0,7.3,94,1009.6
2018-04-11 01:00:00,0.0,7.3,93,1010.0
2018-04-11 02:00:00,0.0,7.5,93,1010.3
2018-04-11 03:00:00,0.0,7.4,93,1010.0
2018-04-11 04:00:00,0.0,7.5,92,1010.4
2018-04-11 05:00:00,0.0,7.7,90,1010.4
2018-04-11 06:00:00,0.0,7.7,91,1010.6
2018-04-11 07:00:00,0.0,7.8,91,1010.9
2018-04-11 08:00:00,0.0,8.2,88,1010.9
2018-04-11 09:00:00,0.0,8.4,88,1010.7
2018-04-11 10:00:00,0.0,8.3,88,1010.7
2018-04-11 11:00:00,0.0,7.5,87,1011.0
2018-04-11 12:00:00,0.0,7.5,86,1010.5
2018-04-11 13:00:00,0.0,8.5,81,1009.9
2018-04-11 14:00:00,0.0,8.4,81,1009.2
2018-04-11 15:00:00,0.0,8.6,80,1008.8
2018-04-11 16:00:00,0.0,8.5,81,1008.6
2018-04-11 17:00:00,0.0,8.0,83,1008.3
2018-04-11 18:00:00,0.0,7.8,86,1008.0
2018-04-11 19:00:00,0.0,7.5,89,1008.1
2018-04-11 20:00:00,0.0,7.3,93,1008.3
2018-04-11 21:00:00,0.0,7.3,93,1008.2
2018-04-11 22:00:00,0.1,7.3,94,1008.1
2018-04-11 23:00:00,0.0,7.3,94,1007.8
2018-04-12 00:00:00,0.0,7.4,94,1007.5
2018-04-12 01:00:00,0.3,7.3,93,1007.1
2018-04-12 02:00:00,0.0,7.1,93,1006.8
2018-04-12 03:00:00,0.1,7.0,92,1006.4
2018-04-12 04:00:00,0.0,6.9,91,1006.1
2018-04-12 05:00:00,0.0,6.9,89,1006.2
2018-04-12 06:00:00,0.0,6.7,92,1006.0
2018-04-12 07:00:00,0.1,6.7,93,1006.3
2018-04-12 08:00:00,0.0,6.9,94,1006.5
2018-04-12 09:00:00,0.0,7.1,93,1006.7
2018-04-12 10:00:00,0.1,7.3,93,1006.5
2018-04-12 11:00:00,0.0,7.4,92,1006.5
2018-04-12 12:00:00,0.0,7.4,91,1006.7
2018-04-12 13:00:00,0.0,7.7,88,1006.6
2018-04-12 14:00:00,0.0,7.7,88,1006.2
2018-04-12 15:00:00,0.0,7.9,85,1005.9
2018-04-12 16:00:00,0.0,7.8,85,1005.7
2018-04-12 17:00:00,0.0,7.7,85,1005.7
2018-04-12 18:00:00,0.0,7.6,85,1005.8
2018-04-12 19:00:00,0.0,7.7,85,1005.7
2018-04-12 20:00:00,0.0,7.6,86,1005.9
2018-04-12 21:00:00,0.0,7.6,86,1005.9
2018-04-12 22:00:00,0.0,7.5,88,1005.7
2018-04-12 23:00:00,0.0,7.5,89,1005.5
2018-04-13 00:00:00,0.0,7.4,89,1005.7
2018-04-13 01:00:00,0.0,7.3,90,1005.5
2018-04-13 02:00:00,0.0,7.2,90,1005.5
2018-04-13 03:00:00,0.0,7.1,90,1005.3
2018-04-13 04:00:00,0.0,7.0,90,1005.3
2018-04-13 05:00:00,0.0,6.8,91,1005.3
2018-04-13 06:00:00,0.0,6.5,93,1005.8
2018-04-13 07:00:00,0.0,6.6,94,1006.0
2018-04-13 08:00:00,0.0,6.8,92,1006.0
2018-04-13 09:00:00,0.0,7.3,89,1006.3
2018-04-13 10:00:00,0.0,7.9,86,1006.5
2018-04-13 11:00:00,0.0,8.2,84,1006.6
2018-04-13 12:00:00,0.0,9.1,80,1007.0
2018-04-13 13:00:00,0.0,9.1,81,1007.4
2018-04-13 14:00:00,0.0,9.3,81,1007.7
2018-04-13 15:00:00,0.0,8.7,83,1007.9
2018-04-13 16:00:00,0.0,8.7,86,1008.1
2018-04-13 17:00:00,0.0,9.2,84,1008.4
2018-04-13 18:00:00,0.0,9.0,84,1008.7
2018-04-13 19:00:00,0.0,8.0,87,1009.2
2018-04-13 20:00:00,0.0,7.9,88,1009.8
2018-04-13 21:00:00,0.0,7.6,91,1010.3
2018-04-13 22:00:00,0.0,7.4,92,1010.7
2018-04-13 23:00:00,0.0,6.9,93,1011.1
2018-04-14 00:00:00,0.0,8.0,83,1011.5
2018-04-14 01:00:00,0.0,8.1,79,1011.3
2018-04-14 02:00:00,0.0,8.1,75,1011.3
2018-04-14 03:00:00,0.0,6.9,84,1011.6
2018-04-14 04:00:00,0.0,6.0,88,1011.7
2018-04-14 05:00:00,0.0,4.9,91,1012.2
2018-04-14 06:00:00,0.0,6.0,91,1012.3
2018-04-14 07:00:00,0.1,7.6,88,1012.2
2018-04-14 08:00:00,0.0,11.7,73,1012.4
2018-04-14 09:00:00,0.0,11.8,71,1012.7
2018-04-14 10:00:00,0.0,12.3,70,1012.8
2018-04-14 11:00:00,0.0,12.6,68,1012.8
2018-04-14 12:00:00,0.0,13.3,66,1012.8
2018-04-14 13:00:00,0.0,13.5,66,1012.8
2018-04-14 14:00:00,0.0,12.8,69,1012.8
2018-04-14 15:00:00,0.0,13.1,65,1012.4
2018-04-14 16:00:00,0.0,13.3,59,1011.9
2018-04-14 17:00:00,0.0,13.5,58,1011.4
2018-04-14 18:00:00,0.0,11.8,68,1011.2
2018-04-14 19:00:00,0.0,10.8,77,1011.1
2018-04-14 20:00:00,0.0,10.0,81,1011.0
2018-04-14 21:00:00,0.0,9.4,82,1010.5
2018-04-14 22:00:00,0.0,9.5,82,1009.9
2018-04-14 23:00:00,0.0,9.2,84,1009.0
2018-04-15 00:00:00,0.0,9.3,87,1008.1
2018-04-15 01:00:00,0.0,9.8,83,1007.7
2018-04-15 02:00:00,0.0,9.3,83,1007.1
2018-04-15 03:00:00,0.0,8.8,87,1006.2
2018-04-15 04:00:00,0.0,8.4,91,1005.4
2018-04-15 05:00:00,0.0,8.5,89,1004.6
2018-04-15 06:00:00,0.0,9.0,86,1003.8
2018-04-15 07:00:00,0.0,9.1,88,1003.2
2018-04-15 08:00:00,0.2,9.4,88,1002.6
2018-04-15 09:00:00,0.7,8.9,92,1002.2
2018-04-15 10:00:00,0.2,9.4,88,1001.9
2018-04-15 11:00:00,0.2,9.7,90,1001.3
2018-04-15 12:00:00,0.5,10.1,88,1000.9
2018-04-15 13:00:00,1.3,10.1,90,1000.5
2018-04-15 14:00:00,0.1,10.7,88,999.9
2018-04-15 15:00:00,0.0,10.8,86,999.5
2018-04-15 16:00:00,0.0,11.0,84,998.6
2018-04-15 17:00:00,0.0,11.4,79,998.4
2018-04-15 18:00:00,0.0,11.2,76,998.3
2018-04-15 19:00:00,0.0,10.8,80,998.4
2018-04-15 20:00:00,0.0,10.7,81,998.7
2018-04-15 21:00:00,0.0,10.6,79,999.3
2018-04-15 22:00:00,0.0,10.4,76,999.5
2018-04-15 23:00:00,0.0,10.1,79,999.8
2018-04-16 00:00:00,0.0,10.0,78,1000.4
2018-04-16 01:00:00,0.0,9.8,81,1001.1
2018-04-16 02:00:00,0.0,9.7,83,1001.8
2018-04-16 03:00:00,0.0,9.4,82,1002.0
2018-04-16 04:00:00,0.0,8.6,81,1002.8
2018-04-16 05:00:00,0.0,8.0,81,1003.5
2018-04-16 06:00:00,0.0,7.7,77,1004.4
2018-04-16 07:00:00,0.0,8.9,69,1005.1
2018-04-16 08:00:00,0.0,10.4,64,1005.3
2018-04-16 09:00:00,0.0,11.5,58,1005.7
2018-04-16 10:00:00,0.0,11.6,59,1005.5
2018-04-16 11:00:00,0.0,12.9,53,1005.0
2018-04-16 12:00:00,0.0,12.9,51,1005.0
2018-04-16 13:00:00,0.0,12.9,54,1004.8
2018-04-16 14:00:00,0.0,12.3,57,1004.7
2018-04-16 15:00:00,0.0,12.2,59,1004.6
2018-04-16 16:00:00,0.0,11.5,67,1004.1
2018-04-16 17:00:00,0.0,11.2,71,1003.8
2018-04-16 18:00:00,0.0,10.7,76,1003.3
2018-04-16 19:00:00,0.0,10.6,79,1002.9
2018-04-16 20:00:00,0.0,10.6,80,1003.0
2018-04-16 21:00:00,0.0,10.5,81,1002.4
2018-04-16 22:00:00,0.0,10.6,80,1002.0
2018-04-16 23:00:00,0.0,11.3,77,1001.2
2018-04-17 00:00:00,0.4,11.6,78,1000.6
2018-04-17 01:00:00,0.2,12.1,76,999.7
2018-04-17 02:00:00,0.2,12.1,78,999.3
2018-04-17 03:00:00,0.6,12.3,79,999.1
2018-04-17 04:00:00,0.6,11.9,82,999.8
2018-04-17 05:00:00,0.2,12.1,73,1000.3
2018-04-17 06:00:00,0.1,11.5,72,1001.7
2018-04-17 07:00:00,0.0,11.8,75,1002.3
2018-04-17 08:00:00,0.2,11.8,80,1002.9
2018-04-17 09:00:00,0.0,13.1,70,1003.3
2018-04-17 10:00:00,0.0,14.3,69,1003.7
2018-04-17 11:00:00,0.0,15.2,63,1004.5
2018-04-17 12:00:00,0.0,15.6,58,1005.2
2018-04-17 13:00:00,0.0,16.0,57,1006.2
2018-04-17 14:00:00,0.0,16.0,58,1007.0
2018-04-17 15:00:00,0.0,16.0,57,1007.5
2018-04-17 16:00:00,0.0,15.9,58,1008.5
2018-04-17 17:00:00,0.0,14.8,61,1009.3
2018-04-17 18:00:00,0.0,13.5,64,1010.3
2018-04-17 19:00:00,0.0,13.1,67,1011.5
2018-04-17 20:00:00,0.0,12.2,70,1012.7
2018-04-17 21:00:00,0.0,11.6,71,1013.4
2018-04-17 22:00:00,0.0,11.6,72,1014.2
2018-04-17 23:00:00,0.0,11.6,73,1014.2
2018-04-18 00:00:00,0.0,11.6,73,1015.1
2018-04-18 01:00:00,0.0,11.9,77,1015.2
2018-04-18 02:00:00,0.0,11.3,82,1015.3
2018-04-18 03:00:00,0.0,10.7,88,1015.7
2018-04-18 04:00:00,0.0,10.6,90,1015.6
2018-04-18 05:00:00,0.0,11.1,86,1016.0
2018-04-18 06:00:00,0.0,12.1,82,1016.4
2018-04-18 07:00:00,0.0,13.0,77,1017.8
2018-04-18 08:00:00,0.0,13.8,75,1017.9
2018-04-18 09:00:00,0.0,14.3,71,1019.1
2018-04-18 10:00:00,0.0,15.3,69,1018.8
2018-04-18 11:00:00,0.0,17.0,62,1018.9
2018-04-18 12:00:00,0.0,18.1,54,1019.0
2018-04-18 13:00:00,0.0,19.4,50,1018.6
2018-04-18 14:00:00,0.0,19.6,50,1018.3
2018-04-18 15:00:00,0.0,19.1,55,1018.0
2018-04-18 16:00:00,0.0,18.4,55,1018.0
2018-04-18 17:00:00,0.0,18.9,51,1017.2
2018-04-18 18:00:00,0.0,17.9,53,1017.1
2018-04-18 19:00:00,0.0,16.4,60,1017.3
2018-04-18 20:00:00,0.0,14.2,68,1018.1
2018-04-18 21:00:00,0.0,13.0,74,1018.4
2018-04-18 22:00:00,0.0,12.2,79,1018.9
2018-04-18 23:00:00,0.0,12.4,78,1019.0
2018-04-19 00:00:00,0.0,13.0,78,1019.3
2018-04-19 01:00:00,0.0,12.6,78,1018.9
2018-04-19 02:00:00,0.0,12.2,81,1018.8
2018-04-19 03:00:00,0.0,11.8,82,1019.0
2018-04-19 04:00:00,0.0,10.6,86,1018.9
2018-04-19 05:00:00,0.0,11.1,88,1019.3
2018-04-19 06:00:00,0.0,13.1,81,1019.7
2018-04-19 07:00:00,0.0,13.8,78,1020.5
2018-04-19 08:00:00,0.0,14.4,75,1021.0
2018-04-19 09:00:00,0.0,15.8,66,1021.5
2018-04-19 10:00:00,0.0,15.4,67,1021.9
2018-04-19 11:00:00,0.0,16.1,62,1022.2
2018-04-19 12:00:00,0.0,17.4,57,1022.1
2018-04-19 13:00:00,0.0,17.8,53,1022.3
2018-04-19 14:00:00,0.0,18.4,49,1022.5
2018-04-19 15:00:00,0.0,18.7,51,1022.4
2018-04-19 16:00:00,0.0,18.7,47,1022.4
2018-04-19 17:00:00,0.0,18.2,50,1022.6
2018-04-19 18:00:00,0.0,16.0,60,1022.8
2018-04-19 19:00:00,0.0,14.6,69,1023.0
2018-04-19 20:00:00,0.0,13.3,77,1023.4
2018-04-19 21:00:00,0.0,11.6,82,1024.0
2018-04-19 22:00:00,0.0,10.7,85,1024.1
2018-04-19 23:00:00,0.0,11.4,81,1024.2
2018-04-20 00:00:00,0.0,10.5,82,1024.5
2018-04-20 01:00:00,0.0,9.7,84,1024.5
2018-04-20 02:00:00,0.0,8.4,88,1024.4
2018-04-20 03:00:00,0.0,8.0,88,1024.3
2018-04-20 04:00:00,0.0,7.3,89,1024.5
2018-04-20 05:00:00,0.0,6.3,92,1024.7
2018-04-20 06:00:00,0.0,6.5,94,1025.1
2018-04-20 07:00:00,0.0,8.9,88,1025.3
2018-04-20 08:00:00,0.0,11.8,72,1025.4
2018-04-20 09:00:00,0.0,13.0,65,1025.7
2018-04-20 10:00:00,0.0,13.6,62,1025.8
2018-04-20 11:00:00,0.0,15.6,57,1025.8
2018-04-20 12:00:00,0.0,14.6,56,1025.7
2018-04-20 13:00:00,0.0,16.3,51,1025.4
2018-04-20 14:00:00,0.0,17.1,44,1025.1
2018-04-20 15:00:00,0.0,17.5,44,1024.7
2018-04-20 16:00:00,0.0,16.0,49,1024.5
2018-04-20 17:00:00,0.0,16.8,43,1024.1
2018-04-20 18:00:00,0.0,15.1,57,1024.1
2018-04-20 19:00:00,0.0,13.1,66,1024.3
2018-04-20 20:00:00,0.0,10.8,76,1024.6
2018-04-20 21:00:00,0.0,8.1,86,1024.9
2018-04-20 22:00:00,0.0,7.3,90,1024.6
2018-04-20 23:00:00,0.0,6.8,92,1024.3
2018-04-21 00:00:00,0.0,6.5,93,1024.1
2018-04-21 01:00:00,0.0,5.5,93,1023.8
2018-04-21 02:00:00,0.0,5.1,93,1023.3
2018-04-21 03:00:00,0.0,4.0,93,1022.9
2018-04-21 04:00:00,0.0,4.5,93,1022.4
2018-04-21 05:00:00,0.0,3.6,93,1022.0
2018-04-21 06:00:00,0.0,4.4,93,1021.6
2018-04-21 07:00:00,0.0,7.8,84,1021.1
2018-04-21 08:00:00,0.0,12.9,61,1020.3
2018-04-21 09:00:00,0.0,14.7,57,1019.6
2018-04-21 10:00:00,0.0,15.1,56,1018.9
2018-04-21 11:00:00,0.0,16.1,49,1018.0
2018-04-21 12:00:00,0.0,16.8,48,1017.1
2018-04-21 13:00:00,0.0,15.9,53,1016.4
2018-04-21 14:00:00,0.0,16.9,51,1015.2
2018-04-21 15:00:00,0.0,16.0,53,1014.2
2018-04-21 16:00:00,0.0,15.3,56,1013.3
2018-04-21 17:00:00,0.0,14.5,59,1012.2
2018-04-21 18:00:00,0.0,14.1,62,1011.1
2018-04-21 19:00:00,0.0,13.2,67,1010.2
2018-04-21 20:00:00,0.0,11.0,76,1009.9
2018-04-21 21:00:00,0.0,10.0,82,1009.6
2018-04-21 22:00:00,0.0,12.3,45,1008.8
2018-04-21 23:00:00,0.0,12.3,32,1008.5
2018-04-22 00:00:00,0.0,11.4,39,1008.4
2018-04-22 01:00:00,0.0,11.1,43,1007.7
2018-04-22 02:00:00,0.0,11.3,46,1007.1
2018-04-22 03:00:00,0.0,10.7,55,1006.8
2018-04-22 04:00:00,0.0,9.1,77,1006.7
2018-04-22 05:00:00,0.7,8.4,87,1006.1
2018-04-22 06:00:00,0.4,8.6,90,1006.3
2018-04-22 07:00:00,0.4,8.9,91,1006.6
2018-04-22 08:00:00,0.4,9.4,90,1006.8
2018-04-22 09:00:00,0.0,10.9,82,1006.9
2018-04-22 10:00:00,0.3,10.3,85,1007.1
2018-04-22 11:00:00,0.0,12.1,66,1007.2
2018-04-22 12:00:00,0.0,12.9,62,1006.9
2018-04-22 13:00:00,0.0,14.2,59,1006.9
2018-04-22 14:00:00,0.0,13.5,59,1006.9
2018-04-22 15:00:00,0.0,14.4,56,1007.0
2018-04-22 16:00:00,0.0,13.4,56,1007.1
2018-04-22 17:00:00,0.0,12.6,62,1007.4
2018-04-22 18:00:00,0.0,12.1,63,1007.6
2018-04-22 19:00:00,0.0,11.2,67,1008.3
2018-04-22 20:00:00,0.0,10.4,70,1009.1
2018-04-22 21:00:00,0.0,10.2,75,1009.9
2018-04-22 22:00:00,0.0,9.4,80,1010.5
2018-04-22 23:00:00,0.0,9.1,79,1011.4
2018-04-23 00:00:00,0.0,9.1,78,1011.3
2018-04-23 01:00:00,0.0,9.1,75,1011.7
2018-04-23 02:00:00,0.0,9.1,76,1012.0
2018-04-23 03:00:00,0.0,9.1,73,1012.7
2018-04-23 04:00:00,0.0,8.8,71,1012.5
2018-04-23 05:00:00,0.0,8.9,71,1012.7
2018-04-23 06:00:00,0.0,9.0,71,1013.0
2018-04-23 07:00:00,0.0,9.4,74,1013.4
2018-04-23 08:00:00,0.0,10.3,70,1013.1
2018-04-23 09:00:00,0.0,10.3,70,1012.9
2018-04-23 10:00:00,0.0,11.0,71,1012.7
2018-04-23 11:00:00,0.0,12.0,66,1011.9
2018-04-23 12:00:00,0.0,13.7,64,1010.8
2018-04-23 13:00:00,0.0,13.1,71,1010.3
2018-04-23 14:00:00,0.0,14.1,72,1009.3
2018-04-23 15:00:00,0.0,14.9,72,1008.6
2018-04-23 16:00:00,0.0,14.2,81,1008.7
2018-04-23 17:00:00,0.0,14.4,69,1009.0
2018-04-23 18:00:00,0.0,12.5,59,1010.0
2018-04-23 19:00:00,0.0,11.2,67,1010.4
2018-04-23 20:00:00,0.0,10.4,71,1011.5
2018-04-23 21:00:00,0.0,9.6,74,1012.3
2018-04-23 22:00:00,0.0,9.0,77,1012.7
2018-04-23 23:00:00,0.0,9.0,76,1012.3
2018-04-24 00:00:00,0.0,8.9,77,1012.3
2018-04-24 01:00:00,0.0,9.4,77,1012.0
2018-04-24 02:00:00,0.0,9.6,76,1012.4
2018-04-24 03:00:00,0.0,9.0,80,1012.5
2018-04-24 04:00:00,0.0,8.8,81,1011.8
2018-04-24 05:00:00,0.0,8.8,81,1012.3
2018-04-24 06:00:00,0.0,9.4,78,1012.0
2018-04-24 07:00:00,0.0,9.4,85,1011.7
2018-04-24 08:00:00,0.0,10.9,77,1011.4
2018-04-24 09:00:00,0.2,9.1,85,1011.3
2018-04-24 10:00:00,1.3,8.8,90,1011.4
2018-04-24 11:00:00,2.4,8.7,90,1010.9
2018-04-24 12:00:00,1.4,8.3,88,1010.1
2018-04-24 13:00:00,0.9,9.1,86,1009.1
2018-04-24 14:00:00,0.0,9.9,81,1008.6
2018-04-24 15:00:00,0.3,9.7,81,1008.0
2018-04-24 16:00:00,0.1,10.9,75,1007.5
2018-04-24 17:00:00,0.0,11.6,68,1007.3
2018-04-24 18:00:00,0.0,9.9,79,1007.5
2018-04-24 19:00:00,0.0,9.5,83,1007.3
2018-04-24 20:00:00,0.0,9.5,82,1007.8
2018-04-24 21:00:00,0.0,8.3,82,1008.5
2018-04-24 22:00:00,0.0,7.5,87,1008.7
2018-04-24 23:00:00,0.0,6.8,87,1009.1
2018-04-25 00:00:00,0.0,6.3,87,1009.1
2018-04-25 01:00:00,0.0,6.0,88,1009.0
2018-04-25 02:00:00,0.0,6.1,88,1008.8
2018-04-25 03:00:00,0.0,6.4,87,1008.7
2018-04-25 04:00:00,0.0,6.1,87,1008.6
2018-04-25 05:00:00,0.0,6.4,86,1008.5
2018-04-25 06:00:00,0.0,6.9,85,1008.4
2018-04-25 07:00:00,0.0,7.5,81,1008.6
2018-04-25 08:00:00,0.0,8.2,78,1008.7
2018-04-25 09:00:00,0.1,9.6,71,1008.6
2018-04-25 10:00:00,0.0,11.1,65,1008.4
2018-04-25 11:00:00,0.0,11.9,62,1008.1
2018-04-25 12:00:00,0.4,10.7,72,1008.2
2018-04-25 13:00:00,0.0,12.4,57,1008.1
2018-04-25 14:00:00,0.5,11.9,67,1008.1
2018-04-25 15:00:00,0.4,12.1,58,1008.1
2018-04-25 16:00:00,0.0,12.4,56,1008.0
2018-04-25 17:00:00,0.0,11.8,55,1008.6
2018-04-25 18:00:00,0.0,10.4,60,1008.8
2018-04-25 19:00:00,0.0,8.8,66,1009.6
2018-04-25 20:00:00,0.3,7.4,80,1010.6
2018-04-25 21:00:00,0.1,7.4,81,1011.0
2018-04-25 22:00:00,0.0,7.0,76,1011.3
2018-04-25 23:00:00,0.0,6.6,78,1011.7
2018-04-26 00:00:00,0.0,6.2,81,1011.9
2018-04-26 01:00:00,0.0,5.9,81,1012.0
2018-04-26 02:00:00,0.0,5.7,83,1011.8
2018-04-26 03:00:00,0.0,5.8,82,1012.1
2018-04-26 04:00:00,0.0,5.8,83,1012.1
2018-04-26 05:00:00,0.0,5.6,83,1012.2
2018-04-26 06:00:00,0.0,6.2,81,1012.5
2018-04-26 07:00:00,0.1,7.5,75,1012.8
